cv_year,train_start,train_end,round,model,picked,actual_pos,fantasy_pts,season_frac,half,third,quarter,half_label,third_label,quarter_label
2020,2016,2019,7,ensemble,norris,7,12,0.35294117647058826,1,2,2,H1 (early),T2 (mid),Q2 (26–50%)
2020,2016,2019,8,ridge,stroll,3,4,0.4117647058823529,1,2,2,H1 (early),T2 (mid),Q2 (26–50%)
2020,2016,2019,8,rf_reg,ricciardo,6,10,0.4117647058823529,1,2,2,H1 (early),T2 (mid),Q2 (26–50%)
2020,2016,2019,8,rf_clf,ocon,8,15,0.4117647058823529,1,2,2,H1 (early),T2 (mid),Q2 (26–50%)
2020,2016,2019,8,xgb_reg,albon,15,8,0.4117647058823529,1,2,2,H1 (early),T2 (mid),Q2 (26–50%)
2020,2016,2019,8,xgb_clf,ocon,8,15,0.4117647058823529,1,2,2,H1 (early),T2 (mid),Q2 (26–50%)
2020,2016,2019,8,xgb_ranker,ocon,8,15,0.4117647058823529,1,2,2,H1 (early),T2 (mid),Q2 (26–50%)
2020,2016,2019,8,lgb_reg,albon,15,8,0.4117647058823529,1,2,2,H1 (early),T2 (mid),Q2 (26–50%)
2020,2016,2019,8,ensemble,gasly,1,1,0.4117647058823529,1,2,2,H1 (early),T2 (mid),Q2 (26–50%)
2020,2016,2019,9,ridge,leclerc,8,15,0.47058823529411764,1,2,2,H1 (early),T2 (mid),Q2 (26–50%)
2020,2016,2019,9,rf_reg,leclerc,8,15,0.47058823529411764,1,2,2,H1 (early),T2 (mid),Q2 (26–50%)
2020,2016,2019,9,rf_clf,ocon,14,10,0.47058823529411764,1,2,2,H1 (early),T2 (mid),Q2 (26–50%)
2020,2016,2019,9,xgb_reg,leclerc,8,15,0.47058823529411764,1,2,2,H1 (early),T2 (mid),Q2 (26–50%)
2020,2016,2019,9,xgb_clf,vettel,10,25,0.47058823529411764,1,2,2,H1 (early),T2 (mid),Q2 (26–50%)
2020,2016,2019,9,xgb_ranker,russell,11,18,0.47058823529411764,1,2,2,H1 (early),T2 (mid),Q2 (26–50%)
2020,2016,2019,9,lgb_reg,stroll,13,12,0.47058823529411764,1,2,2,H1 (early),T2 (mid),Q2 (26–50%)
2020,2016,2019,9,ensemble,ricciardo,4,6,0.47058823529411764,1,2,2,H1 (early),T2 (mid),Q2 (26–50%)
2020,2016,2019,10,ridge,gasly,9,18,0.5294117647058824,2,2,3,H2 (late),T2 (mid),Q3 (51–75%)
2020,2016,2019,10,rf_reg,albon,10,25,0.5294117647058824,2,2,3,H2 (late),T2 (mid),Q3 (51–75%)
2020,2016,2019,10,rf_clf,leclerc,6,10,0.5294117647058824,2,2,3,H2 (late),T2 (mid),Q3 (51–75%)
2020,2016,2019,10,xgb_reg,gasly,9,18,0.5294117647058824,2,2,3,H2 (late),T2 (mid),Q3 (51–75%)
2020,2016,2019,10,xgb_clf,ocon,7,12,0.5294117647058824,2,2,3,H2 (late),T2 (mid),Q3 (51–75%)
2020,2016,2019,10,xgb_ranker,vettel,13,12,0.5294117647058824,2,2,3,H2 (late),T2 (mid),Q3 (51–75%)
2020,2016,2019,10,lgb_reg,vettel,13,12,0.5294117647058824,2,2,3,H2 (late),T2 (mid),Q3 (51–75%)
2020,2016,2019,10,ensemble,gasly,9,18,0.5294117647058824,2,2,3,H2 (late),T2 (mid),Q3 (51–75%)
2020,2016,2019,11,ridge,leclerc,7,12,0.5882352941176471,2,2,3,H2 (late),T2 (mid),Q3 (51–75%)
2020,2016,2019,11,rf_reg,leclerc,7,12,0.5882352941176471,2,2,3,H2 (late),T2 (mid),Q3 (51–75%)
2020,2016,2019,11,rf_clf,vettel,11,18,0.5882352941176471,2,2,3,H2 (late),T2 (mid),Q3 (51–75%)
2020,2016,2019,11,xgb_reg,perez,4,6,0.5882352941176471,2,2,3,H2 (late),T2 (mid),Q3 (51–75%)
2020,2016,2019,11,xgb_clf,ocon,18,2,0.5882352941176471,2,2,3,H2 (late),T2 (mid),Q3 (51–75%)
2020,2016,2019,11,xgb_ranker,norris,16,6,0.5882352941176471,2,2,3,H2 (late),T2 (mid),Q3 (51–75%)
2020,2016,2019,11,lgb_reg,perez,4,6,0.5882352941176471,2,2,3,H2 (late),T2 (mid),Q3 (51–75%)
2020,2016,2019,11,ensemble,leclerc,7,12,0.5882352941176471,2,2,3,H2 (late),T2 (mid),Q3 (51–75%)
2020,2016,2019,12,ridge,gasly,5,8,0.6470588235294118,2,2,3,H2 (late),T2 (mid),Q3 (51–75%)
2020,2016,2019,12,rf_reg,sainz,6,10,0.6470588235294118,2,2,3,H2 (late),T2 (mid),Q3 (51–75%)
2020,2016,2019,12,rf_clf,ocon,8,15,0.6470588235294118,2,2,3,H2 (late),T2 (mid),Q3 (51–75%)
2020,2016,2019,12,xgb_reg,norris,13,12,0.6470588235294118,2,2,3,H2 (late),T2 (mid),Q3 (51–75%)
2020,2016,2019,12,xgb_clf,gasly,5,8,0.6470588235294118,2,2,3,H2 (late),T2 (mid),Q3 (51–75%)
2020,2016,2019,12,xgb_ranker,sainz,6,10,0.6470588235294118,2,2,3,H2 (late),T2 (mid),Q3 (51–75%)
2020,2016,2019,12,lgb_reg,vettel,10,25,0.6470588235294118,2,2,3,H2 (late),T2 (mid),Q3 (51–75%)
2020,2016,2019,12,ensemble,gasly,5,8,0.6470588235294118,2,2,3,H2 (late),T2 (mid),Q3 (51–75%)
2020,2016,2019,13,ridge,kvyat,4,6,0.7058823529411765,2,3,3,H2 (late),T3 (late),Q3 (51–75%)
2020,2016,2019,13,rf_reg,sainz,7,12,0.7058823529411765,2,3,3,H2 (late),T3 (late),Q3 (51–75%)
2020,2016,2019,13,rf_clf,ocon,19,1,0.7058823529411765,2,3,3,H2 (late),T3 (late),Q3 (51–75%)
2020,2016,2019,13,xgb_reg,perez,6,10,0.7058823529411765,2,3,3,H2 (late),T3 (late),Q3 (51–75%)
2020,2016,2019,13,xgb_clf,ocon,19,1,0.7058823529411765,2,3,3,H2 (late),T3 (late),Q3 (51–75%)
2020,2016,2019,13,xgb_ranker,ocon,19,1,0.7058823529411765,2,3,3,H2 (late),T3 (late),Q3 (51–75%)
2020,2016,2019,13,lgb_reg,kvyat,4,6,0.7058823529411765,2,3,3,H2 (late),T3 (late),Q3 (51–75%)
2020,2016,2019,13,ensemble,sainz,7,12,0.7058823529411765,2,3,3,H2 (late),T3 (late),Q3 (51–75%)
2020,2016,2019,14,ridge,leclerc,4,6,0.7647058823529411,2,3,4,H2 (late),T3 (late),Q4 (76–100%)
2020,2016,2019,14,rf_reg,stroll,9,18,0.7647058823529411,2,3,4,H2 (late),T3 (late),Q4 (76–100%)
2020,2016,2019,14,rf_clf,norris,8,15,0.7647058823529411,2,3,4,H2 (late),T3 (late),Q4 (76–100%)
2020,2016,2019,14,xgb_reg,norris,8,15,0.7647058823529411,2,3,4,H2 (late),T3 (late),Q4 (76–100%)
2020,2016,2019,14,xgb_clf,ocon,11,18,0.7647058823529411,2,3,4,H2 (late),T3 (late),Q4 (76–100%)
2020,2016,2019,14,xgb_ranker,ocon,11,18,0.7647058823529411,2,3,4,H2 (late),T3 (late),Q4 (76–100%)
2020,2016,2019,14,lgb_reg,vettel,3,4,0.7647058823529411,2,3,4,H2 (late),T3 (late),Q4 (76–100%)
2020,2016,2019,14,ensemble,norris,8,15,0.7647058823529411,2,3,4,H2 (late),T3 (late),Q4 (76–100%)
2020,2016,2019,15,ridge,ocon,9,18,0.8235294117647058,2,3,4,H2 (late),T3 (late),Q4 (76–100%)
2020,2016,2019,15,rf_reg,gasly,6,10,0.8235294117647058,2,3,4,H2 (late),T3 (late),Q4 (76–100%)
2020,2016,2019,15,rf_clf,vettel,13,12,0.8235294117647058,2,3,4,H2 (late),T3 (late),Q4 (76–100%)
2020,2016,2019,15,xgb_reg,gasly,6,10,0.8235294117647058,2,3,4,H2 (late),T3 (late),Q4 (76–100%)
2020,2016,2019,15,xgb_clf,vettel,13,12,0.8235294117647058,2,3,4,H2 (late),T3 (late),Q4 (76–100%)
2020,2016,2019,15,xgb_ranker,stroll,19,1,0.8235294117647058,2,3,4,H2 (late),T3 (late),Q4 (76–100%)
2020,2016,2019,15,lgb_reg,ocon,9,18,0.8235294117647058,2,3,4,H2 (late),T3 (late),Q4 (76–100%)
2020,2016,2019,15,ensemble,gasly,6,10,0.8235294117647058,2,3,4,H2 (late),T3 (late),Q4 (76–100%)
2020,2016,2019,16,ridge,sainz,4,6,0.8823529411764706,2,3,4,H2 (late),T3 (late),Q4 (76–100%)
2020,2016,2019,16,rf_reg,norris,10,25,0.8823529411764706,2,3,4,H2 (late),T3 (late),Q4 (76–100%)
2020,2016,2019,16,rf_clf,ocon,2,2,0.8823529411764706,2,3,4,H2 (late),T3 (late),Q4 (76–100%)
2020,2016,2019,16,xgb_reg,sainz,4,6,0.8823529411764706,2,3,4,H2 (late),T3 (late),Q4 (76–100%)
2020,2016,2019,16,xgb_clf,stroll,3,4,0.8823529411764706,2,3,4,H2 (late),T3 (late),Q4 (76–100%)
2020,2016,2019,16,xgb_ranker,stroll,3,4,0.8823529411764706,2,3,4,H2 (late),T3 (late),Q4 (76–100%)
2020,2016,2019,16,lgb_reg,gasly,11,18,0.8823529411764706,2,3,4,H2 (late),T3 (late),Q4 (76–100%)
2020,2016,2019,16,ensemble,gasly,11,18,0.8823529411764706,2,3,4,H2 (late),T3 (late),Q4 (76–100%)
2020,2016,2019,17,ridge,kvyat,11,18,0.9411764705882353,2,3,4,H2 (late),T3 (late),Q4 (76–100%)
2020,2016,2019,17,rf_reg,kvyat,11,18,0.9411764705882353,2,3,4,H2 (late),T3 (late),Q4 (76–100%)
2020,2016,2019,17,rf_clf,ocon,9,18,0.9411764705882353,2,3,4,H2 (late),T3 (late),Q4 (76–100%)
2020,2016,2019,17,xgb_reg,ocon,9,18,0.9411764705882353,2,3,4,H2 (late),T3 (late),Q4 (76–100%)
2020,2016,2019,17,xgb_clf,ocon,9,18,0.9411764705882353,2,3,4,H2 (late),T3 (late),Q4 (76–100%)
2020,2016,2019,17,xgb_ranker,ocon,9,18,0.9411764705882353,2,3,4,H2 (late),T3 (late),Q4 (76–100%)
2020,2016,2019,17,lgb_reg,ocon,9,18,0.9411764705882353,2,3,4,H2 (late),T3 (late),Q4 (76–100%)
2020,2016,2019,17,ensemble,ocon,9,18,0.9411764705882353,2,3,4,H2 (late),T3 (late),Q4 (76–100%)
2021,2017,2020,1,ridge,gasly,17,4,0.0,1,1,1,H1 (early),T1 (early),Q1 (R1–25%)
2021,2017,2020,1,rf_reg,gasly,17,4,0.0,1,1,1,H1 (early),T1 (early),Q1 (R1–25%)
2021,2017,2020,1,rf_clf,stroll,10,25,0.0,1,1,1,H1 (early),T1 (early),Q1 (R1–25%)
2021,2017,2020,1,xgb_reg,perez,5,8,0.0,1,1,1,H1 (early),T1 (early),Q1 (R1–25%)
2021,2017,2020,1,xgb_clf,raikkonen,11,18,0.0,1,1,1,H1 (early),T1 (early),Q1 (R1–25%)
2021,2017,2020,1,xgb_ranker,perez,5,8,0.0,1,1,1,H1 (early),T1 (early),Q1 (R1–25%)
2021,2017,2020,1,lgb_reg,perez,5,8,0.0,1,1,1,H1 (early),T1 (early),Q1 (R1–25%)
2021,2017,2020,1,ensemble,gasly,17,4,0.0,1,1,1,H1 (early),T1 (early),Q1 (R1–25%)
2021,2017,2020,2,ridge,ricciardo,6,10,0.045454545454545456,1,1,1,H1 (early),T1 (early),Q1 (R1–25%)
2021,2017,2020,2,rf_reg,stroll,8,15,0.045454545454545456,1,1,1,H1 (early),T1 (early),Q1 (R1–25%)
2021,2017,2020,2,rf_clf,giovinazzi,14,10,0.045454545454545456,1,1,1,H1 (early),T1 (early),Q1 (R1–25%)
2021,2017,2020,2,xgb_reg,ricciardo,6,10,0.045454545454545456,1,1,1,H1 (early),T1 (early),Q1 (R1–25%)
2021,2017,2020,2,xgb_clf,raikkonen,13,12,0.045454545454545456,1,1,1,H1 (early),T1 (early),Q1 (R1–25%)
2021,2017,2020,2,xgb_ranker,alonso,10,25,0.045454545454545456,1,1,1,H1 (early),T1 (early),Q1 (R1–25%)
2021,2017,2020,2,lgb_reg,alonso,10,25,0.045454545454545456,1,1,1,H1 (early),T1 (early),Q1 (R1–25%)
2021,2017,2020,2,ensemble,stroll,8,15,0.045454545454545456,1,1,1,H1 (early),T1 (early),Q1 (R1–25%)
2021,2017,2020,3,ridge,gasly,10,25,0.09090909090909091,1,1,1,H1 (early),T1 (early),Q1 (R1–25%)
2021,2017,2020,3,rf_reg,leclerc,6,10,0.09090909090909091,1,1,1,H1 (early),T1 (early),Q1 (R1–25%)
2021,2017,2020,3,rf_clf,gasly,10,25,0.09090909090909091,1,1,1,H1 (early),T1 (early),Q1 (R1–25%)
2021,2017,2020,3,xgb_reg,gasly,10,25,0.09090909090909091,1,1,1,H1 (early),T1 (early),Q1 (R1–25%)
2021,2017,2020,3,xgb_clf,alonso,8,15,0.09090909090909091,1,1,1,H1 (early),T1 (early),Q1 (R1–25%)
2021,2017,2020,3,xgb_ranker,alonso,8,15,0.09090909090909091,1,1,1,H1 (early),T1 (early),Q1 (R1–25%)
2021,2017,2020,3,lgb_reg,alonso,8,15,0.09090909090909091,1,1,1,H1 (early),T1 (early),Q1 (R1–25%)
2021,2017,2020,3,ensemble,gasly,10,25,0.09090909090909091,1,1,1,H1 (early),T1 (early),Q1 (R1–25%)
2021,2017,2020,4,ridge,alonso,17,4,0.13636363636363635,1,1,1,H1 (early),T1 (early),Q1 (R1–25%)
2021,2017,2020,4,rf_reg,norris,8,15,0.13636363636363635,1,1,1,H1 (early),T1 (early),Q1 (R1–25%)
2021,2017,2020,4,rf_clf,stroll,11,18,0.13636363636363635,1,1,1,H1 (early),T1 (early),Q1 (R1–25%)
2021,2017,2020,4,xgb_reg,gasly,10,25,0.13636363636363635,1,1,1,H1 (early),T1 (early),Q1 (R1–25%)
2021,2017,2020,4,xgb_clf,vettel,13,12,0.13636363636363635,1,1,1,H1 (early),T1 (early),Q1 (R1–25%)
2021,2017,2020,4,xgb_ranker,gasly,10,25,0.13636363636363635,1,1,1,H1 (early),T1 (early),Q1 (R1–25%)
2021,2017,2020,4,lgb_reg,perez,5,8,0.13636363636363635,1,1,1,H1 (early),T1 (early),Q1 (R1–25%)
2021,2017,2020,4,ensemble,alonso,17,4,0.13636363636363635,1,1,1,H1 (early),T1 (early),Q1 (R1–25%)
2021,2017,2020,5,ridge,vettel,5,8,0.18181818181818182,1,1,1,H1 (early),T1 (early),Q1 (R1–25%)
2021,2017,2020,5,rf_reg,ricciardo,12,15,0.18181818181818182,1,1,1,H1 (early),T1 (early),Q1 (R1–25%)
2021,2017,2020,5,rf_clf,stroll,8,15,0.18181818181818182,1,1,1,H1 (early),T1 (early),Q1 (R1–25%)
2021,2017,2020,5,xgb_reg,ricciardo,12,15,0.18181818181818182,1,1,1,H1 (early),T1 (early),Q1 (R1–25%)
2021,2017,2020,5,xgb_clf,ricciardo,12,15,0.18181818181818182,1,1,1,H1 (early),T1 (early),Q1 (R1–25%)
2021,2017,2020,5,xgb_ranker,ricciardo,12,15,0.18181818181818182,1,1,1,H1 (early),T1 (early),Q1 (R1–25%)
2021,2017,2020,5,lgb_reg,perez,4,6,0.18181818181818182,1,1,1,H1 (early),T1 (early),Q1 (R1–25%)
2021,2017,2020,5,ensemble,ricciardo,12,15,0.18181818181818182,1,1,1,H1 (early),T1 (early),Q1 (R1–25%)
2021,2017,2020,6,ridge,tsunoda,7,12,0.22727272727272727,1,1,1,H1 (early),T1 (early),Q1 (R1–25%)
2021,2017,2020,6,rf_reg,alonso,6,10,0.22727272727272727,1,1,1,H1 (early),T1 (early),Q1 (R1–25%)
2021,2017,2020,6,rf_clf,stroll,19,1,0.22727272727272727,1,1,1,H1 (early),T1 (early),Q1 (R1–25%)
2021,2017,2020,6,xgb_reg,alonso,6,10,0.22727272727272727,1,1,1,H1 (early),T1 (early),Q1 (R1–25%)
2021,2017,2020,6,xgb_clf,stroll,19,1,0.22727272727272727,1,1,1,H1 (early),T1 (early),Q1 (R1–25%)
2021,2017,2020,6,xgb_ranker,stroll,19,1,0.22727272727272727,1,1,1,H1 (early),T1 (early),Q1 (R1–25%)
2021,2017,2020,6,lgb_reg,raikkonen,10,25,0.22727272727272727,1,1,1,H1 (early),T1 (early),Q1 (R1–25%)
2021,2017,2020,6,ensemble,ocon,20,0,0.22727272727272727,1,1,1,H1 (early),T1 (early),Q1 (R1–25%)
2021,2017,2020,7,ridge,ocon,14,10,0.2727272727272727,1,1,2,H1 (early),T1 (early),Q2 (26–50%)
2021,2017,2020,7,rf_reg,ricciardo,6,10,0.2727272727272727,1,1,2,H1 (early),T1 (early),Q2 (26–50%)
2021,2017,2020,7,rf_clf,ocon,14,10,0.2727272727272727,1,1,2,H1 (early),T1 (early),Q2 (26–50%)
2021,2017,2020,7,xgb_reg,ocon,14,10,0.2727272727272727,1,1,2,H1 (early),T1 (early),Q2 (26–50%)
2021,2017,2020,7,xgb_clf,ocon,14,10,0.2727272727272727,1,1,2,H1 (early),T1 (early),Q2 (26–50%)
2021,2017,2020,7,xgb_ranker,ocon,14,10,0.2727272727272727,1,1,2,H1 (early),T1 (early),Q2 (26–50%)
2021,2017,2020,7,lgb_reg,perez,3,4,0.2727272727272727,1,1,2,H1 (early),T1 (early),Q2 (26–50%)
2021,2017,2020,7,ensemble,ricciardo,6,10,0.2727272727272727,1,1,2,H1 (early),T1 (early),Q2 (26–50%)
2021,2017,2020,8,ridge,alonso,9,18,0.3181818181818182,1,1,2,H1 (early),T1 (early),Q2 (26–50%)
2021,2017,2020,8,rf_reg,stroll,8,15,0.3181818181818182,1,1,2,H1 (early),T1 (early),Q2 (26–50%)
2021,2017,2020,8,rf_clf,ocon,14,10,0.3181818181818182,1,1,2,H1 (early),T1 (early),Q2 (26–50%)
2021,2017,2020,8,xgb_reg,ocon,14,10,0.3181818181818182,1,1,2,H1 (early),T1 (early),Q2 (26–50%)
2021,2017,2020,8,xgb_clf,tsunoda,10,25,0.3181818181818182,1,1,2,H1 (early),T1 (early),Q2 (26–50%)
2021,2017,2020,8,xgb_ranker,tsunoda,10,25,0.3181818181818182,1,1,2,H1 (early),T1 (early),Q2 (26–50%)
2021,2017,2020,8,lgb_reg,ricciardo,13,12,0.3181818181818182,1,1,2,H1 (early),T1 (early),Q2 (26–50%)
2021,2017,2020,8,ensemble,stroll,8,15,0.3181818181818182,1,1,2,H1 (early),T1 (early),Q2 (26–50%)
2021,2017,2020,9,ridge,tsunoda,12,15,0.36363636363636365,1,2,2,H1 (early),T2 (mid),Q2 (26–50%)
2021,2017,2020,9,rf_reg,sainz,5,8,0.36363636363636365,1,2,2,H1 (early),T2 (mid),Q2 (26–50%)
2021,2017,2020,9,rf_clf,ocon,20,0,0.36363636363636365,1,2,2,H1 (early),T2 (mid),Q2 (26–50%)
2021,2017,2020,9,xgb_reg,sainz,5,8,0.36363636363636365,1,2,2,H1 (early),T2 (mid),Q2 (26–50%)
2021,2017,2020,9,xgb_clf,ocon,20,0,0.36363636363636365,1,2,2,H1 (early),T2 (mid),Q2 (26–50%)
2021,2017,2020,9,xgb_ranker,alonso,10,25,0.36363636363636365,1,2,2,H1 (early),T2 (mid),Q2 (26–50%)
2021,2017,2020,9,lgb_reg,stroll,13,12,0.36363636363636365,1,2,2,H1 (early),T2 (mid),Q2 (26–50%)
2021,2017,2020,9,ensemble,stroll,13,12,0.36363636363636365,1,2,2,H1 (early),T2 (mid),Q2 (26–50%)
2021,2017,2020,10,ridge,vettel,19,1,0.4090909090909091,1,2,2,H1 (early),T2 (mid),Q2 (26–50%)
2021,2017,2020,10,rf_reg,vettel,19,1,0.4090909090909091,1,2,2,H1 (early),T2 (mid),Q2 (26–50%)
2021,2017,2020,10,rf_clf,alonso,7,12,0.4090909090909091,1,2,2,H1 (early),T2 (mid),Q2 (26–50%)
2021,2017,2020,10,xgb_reg,gasly,11,18,0.4090909090909091,1,2,2,H1 (early),T2 (mid),Q2 (26–50%)
2021,2017,2020,10,xgb_clf,stroll,8,15,0.4090909090909091,1,2,2,H1 (early),T2 (mid),Q2 (26–50%)
2021,2017,2020,10,xgb_ranker,vettel,19,1,0.4090909090909091,1,2,2,H1 (early),T2 (mid),Q2 (26–50%)
2021,2017,2020,10,lgb_reg,norris,4,6,0.4090909090909091,1,2,2,H1 (early),T2 (mid),Q2 (26–50%)
2021,2017,2020,10,ensemble,vettel,19,1,0.4090909090909091,1,2,2,H1 (early),T2 (mid),Q2 (26–50%)
2021,2017,2020,11,ridge,alonso,4,6,0.45454545454545453,1,2,2,H1 (early),T2 (mid),Q2 (26–50%)
2021,2017,2020,11,rf_reg,alonso,4,6,0.45454545454545453,1,2,2,H1 (early),T2 (mid),Q2 (26–50%)
2021,2017,2020,11,rf_clf,stroll,19,1,0.45454545454545453,1,2,2,H1 (early),T2 (mid),Q2 (26–50%)
2021,2017,2020,11,xgb_reg,stroll,19,1,0.45454545454545453,1,2,2,H1 (early),T2 (mid),Q2 (26–50%)
2021,2017,2020,11,xgb_clf,giovinazzi,13,12,0.45454545454545453,1,2,2,H1 (early),T2 (mid),Q2 (26–50%)
2021,2017,2020,11,xgb_ranker,stroll,19,1,0.45454545454545453,1,2,2,H1 (early),T2 (mid),Q2 (26–50%)
2021,2017,2020,11,lgb_reg,leclerc,18,2,0.45454545454545453,1,2,2,H1 (early),T2 (mid),Q2 (26–50%)
2021,2017,2020,11,ensemble,vettel,20,0,0.45454545454545453,1,2,2,H1 (early),T2 (mid),Q2 (26–50%)
2021,2017,2020,12,ridge,russell,2,2,0.5,2,2,3,H2 (late),T2 (mid),Q3 (51–75%)
2021,2017,2020,12,rf_reg,ocon,7,12,0.5,2,2,3,H2 (late),T2 (mid),Q3 (51–75%)
2021,2017,2020,12,rf_clf,stroll,20,0,0.5,2,2,3,H2 (late),T2 (mid),Q3 (51–75%)
2021,2017,2020,12,xgb_reg,alonso,11,18,0.5,2,2,3,H2 (late),T2 (mid),Q3 (51–75%)
2021,2017,2020,12,xgb_clf,stroll,20,0,0.5,2,2,3,H2 (late),T2 (mid),Q3 (51–75%)
2021,2017,2020,12,xgb_ranker,stroll,20,0,0.5,2,2,3,H2 (late),T2 (mid),Q3 (51–75%)
2021,2017,2020,12,lgb_reg,alonso,11,18,0.5,2,2,3,H2 (late),T2 (mid),Q3 (51–75%)
2021,2017,2020,12,ensemble,ocon,7,12,0.5,2,2,3,H2 (late),T2 (mid),Q3 (51–75%)
2021,2017,2020,13,ridge,norris,10,25,0.5454545454545454,2,2,3,H2 (late),T2 (mid),Q3 (51–75%)
2021,2017,2020,13,rf_reg,perez,8,15,0.5454545454545454,2,2,3,H2 (late),T2 (mid),Q3 (51–75%)
2021,2017,2020,13,rf_clf,alonso,6,10,0.5454545454545454,2,2,3,H2 (late),T2 (mid),Q3 (51–75%)
2021,2017,2020,13,xgb_reg,ricciardo,11,18,0.5454545454545454,2,2,3,H2 (late),T2 (mid),Q3 (51–75%)
2021,2017,2020,13,xgb_clf,ricciardo,11,18,0.5454545454545454,2,2,3,H2 (late),T2 (mid),Q3 (51–75%)
2021,2017,2020,13,xgb_ranker,ricciardo,11,18,0.5454545454545454,2,2,3,H2 (late),T2 (mid),Q3 (51–75%)
2021,2017,2020,13,lgb_reg,perez,8,15,0.5454545454545454,2,2,3,H2 (late),T2 (mid),Q3 (51–75%)
2021,2017,2020,13,ensemble,ricciardo,11,18,0.5454545454545454,2,2,3,H2 (late),T2 (mid),Q3 (51–75%)
2021,2017,2020,14,ridge,sainz,6,10,0.5909090909090909,2,2,3,H2 (late),T2 (mid),Q3 (51–75%)
2021,2017,2020,14,rf_reg,sainz,6,10,0.5909090909090909,2,2,3,H2 (late),T2 (mid),Q3 (51–75%)
2021,2017,2020,14,rf_clf,stroll,7,12,0.5909090909090909,2,2,3,H2 (late),T2 (mid),Q3 (51–75%)
2021,2017,2020,14,xgb_reg,vettel,12,15,0.5909090909090909,2,2,3,H2 (late),T2 (mid),Q3 (51–75%)
2021,2017,2020,14,xgb_clf,giovinazzi,13,12,0.5909090909090909,2,2,3,H2 (late),T2 (mid),Q3 (51–75%)
2021,2017,2020,14,xgb_ranker,stroll,7,12,0.5909090909090909,2,2,3,H2 (late),T2 (mid),Q3 (51–75%)
2021,2017,2020,14,lgb_reg,alonso,8,15,0.5909090909090909,2,2,3,H2 (late),T2 (mid),Q3 (51–75%)
2021,2017,2020,14,ensemble,alonso,8,15,0.5909090909090909,2,2,3,H2 (late),T2 (mid),Q3 (51–75%)
2021,2017,2020,15,ridge,ocon,14,10,0.6363636363636364,2,2,3,H2 (late),T2 (mid),Q3 (51–75%)
2021,2017,2020,15,rf_reg,ocon,14,10,0.6363636363636364,2,2,3,H2 (late),T2 (mid),Q3 (51–75%)
2021,2017,2020,15,rf_clf,stroll,11,18,0.6363636363636364,2,2,3,H2 (late),T2 (mid),Q3 (51–75%)
2021,2017,2020,15,xgb_reg,perez,9,18,0.6363636363636364,2,2,3,H2 (late),T2 (mid),Q3 (51–75%)
2021,2017,2020,15,xgb_clf,stroll,11,18,0.6363636363636364,2,2,3,H2 (late),T2 (mid),Q3 (51–75%)
2021,2017,2020,15,xgb_ranker,stroll,11,18,0.6363636363636364,2,2,3,H2 (late),T2 (mid),Q3 (51–75%)
2021,2017,2020,15,lgb_reg,gasly,13,12,0.6363636363636364,2,2,3,H2 (late),T2 (mid),Q3 (51–75%)
2021,2017,2020,15,ensemble,ocon,14,10,0.6363636363636364,2,2,3,H2 (late),T2 (mid),Q3 (51–75%)
2021,2017,2020,16,ridge,ocon,10,25,0.6818181818181818,2,3,3,H2 (late),T3 (late),Q3 (51–75%)
2021,2017,2020,16,rf_reg,ocon,10,25,0.6818181818181818,2,3,3,H2 (late),T3 (late),Q3 (51–75%)
2021,2017,2020,16,rf_clf,vettel,18,2,0.6818181818181818,2,3,3,H2 (late),T3 (late),Q3 (51–75%)
2021,2017,2020,16,xgb_reg,alonso,16,6,0.6818181818181818,2,3,3,H2 (late),T3 (late),Q3 (51–75%)
2021,2017,2020,16,xgb_clf,tsunoda,14,10,0.6818181818181818,2,3,3,H2 (late),T3 (late),Q3 (51–75%)
2021,2017,2020,16,xgb_ranker,tsunoda,14,10,0.6818181818181818,2,3,3,H2 (late),T3 (late),Q3 (51–75%)
2021,2017,2020,16,lgb_reg,vettel,18,2,0.6818181818181818,2,3,3,H2 (late),T3 (late),Q3 (51–75%)
2021,2017,2020,16,ensemble,ocon,10,25,0.6818181818181818,2,3,3,H2 (late),T3 (late),Q3 (51–75%)
2021,2017,2020,17,ridge,gasly,20,0,0.7272727272727273,2,3,3,H2 (late),T3 (late),Q3 (51–75%)
2021,2017,2020,17,rf_reg,gasly,20,0,0.7272727272727273,2,3,3,H2 (late),T3 (late),Q3 (51–75%)
2021,2017,2020,17,rf_clf,tsunoda,9,18,0.7272727272727273,2,3,3,H2 (late),T3 (late),Q3 (51–75%)
2021,2017,2020,17,xgb_reg,tsunoda,9,18,0.7272727272727273,2,3,3,H2 (late),T3 (late),Q3 (51–75%)
2021,2017,2020,17,xgb_clf,tsunoda,9,18,0.7272727272727273,2,3,3,H2 (late),T3 (late),Q3 (51–75%)
2021,2017,2020,17,xgb_ranker,stroll,12,15,0.7272727272727273,2,3,3,H2 (late),T3 (late),Q3 (51–75%)
2021,2017,2020,17,lgb_reg,tsunoda,9,18,0.7272727272727273,2,3,3,H2 (late),T3 (late),Q3 (51–75%)
2021,2017,2020,17,ensemble,gasly,20,0,0.7272727272727273,2,3,3,H2 (late),T3 (late),Q3 (51–75%)
2021,2017,2020,18,ridge,norris,10,25,0.7727272727272727,2,3,4,H2 (late),T3 (late),Q4 (76–100%)
