year,round,driverId,driverRef,drv_mechanical_dnf_rate
2022,12,20,vettel,0.0
2022,13,20,vettel,0.0
2022,14,20,vettel,0.0
2022,15,20,vettel,0.0
2022,16,20,vettel,0.0
2022,17,20,vettel,0.05
2022,18,20,vettel,0.05
2022,19,20,vettel,0.05
2022,20,20,vettel,0.05
2022,21,20,vettel,0.05
2022,22,20,vettel,0.05
2010,1,22,barrichello,
2010,2,22,barrichello,0.0
2010,3,22,barrichello,0.0
2010,4,22,barrichello,0.0
2010,5,22,barrichello,0.0
2010,6,22,barrichello,0.0
2010,7,22,barrichello,0.16666666666666666
2010,8,22,barrichello,0.14285714285714285
2010,9,22,barrichello,0.125
2010,10,22,barrichello,0.1111111111111111
2010,11,22,barrichello,0.1
2010,12,22,barrichello,0.09090909090909091
2010,13,22,barrichello,0.08333333333333333
2010,14,22,barrichello,0.07692307692307693
2010,15,22,barrichello,0.07142857142857142
2010,16,22,barrichello,0.06666666666666667
2010,17,22,barrichello,0.0625
2010,18,22,barrichello,0.058823529411764705
2010,19,22,barrichello,0.05555555555555555
2011,1,22,barrichello,0.05263157894736842
2011,2,22,barrichello,0.1
2011,3,22,barrichello,0.15
2011,4,22,barrichello,0.15
2011,5,22,barrichello,0.15
2011,6,22,barrichello,0.15
2011,7,22,barrichello,0.15
2011,8,22,barrichello,0.1
2011,9,22,barrichello,0.1
2011,10,22,barrichello,0.1
2011,11,22,barrichello,0.15
2011,12,22,barrichello,0.15
2011,13,22,barrichello,0.15
2011,14,22,barrichello,0.15
2011,15,22,barrichello,0.15
2011,16,22,barrichello,0.15
2011,17,22,barrichello,0.15
2011,18,22,barrichello,0.15
2011,19,22,barrichello,0.15
2010,1,24,liuzzi,
2010,2,24,liuzzi,0.0
2010,3,24,liuzzi,0.0
2010,4,24,liuzzi,0.3333333333333333
2010,5,24,liuzzi,0.25
2010,6,24,liuzzi,0.2
2010,7,24,liuzzi,0.16666666666666666
2010,8,24,liuzzi,0.14285714285714285
2010,9,24,liuzzi,0.125
2010,10,24,liuzzi,0.1111111111111111
2010,11,24,liuzzi,0.1
2010,12,24,liuzzi,0.09090909090909091
2010,13,24,liuzzi,0.08333333333333333
2010,14,24,liuzzi,0.07692307692307693
2010,15,24,liuzzi,0.07142857142857142
2010,16,24,liuzzi,0.06666666666666667
2010,17,24,liuzzi,0.0625
2010,18,24,liuzzi,0.058823529411764705
2010,19,24,liuzzi,0.05555555555555555
2011,1,24,liuzzi,0.05263157894736842
2011,2,24,liuzzi,0.05
2011,3,24,liuzzi,0.05
2011,4,24,liuzzi,0.05
2011,5,24,liuzzi,0.0
2011,6,24,liuzzi,0.05
2011,7,24,liuzzi,0.05
2011,8,24,liuzzi,0.05
2011,9,24,liuzzi,0.05
2011,10,24,liuzzi,0.05
2011,11,24,liuzzi,0.1
2011,12,24,liuzzi,0.1
2011,13,24,liuzzi,0.1
2011,14,24,liuzzi,0.1
2011,15,24,liuzzi,0.1
2011,16,24,liuzzi,0.1
2011,18,24,liuzzi,0.1
2011,19,24,liuzzi,0.1
2010,10,29,yamamoto,
2010,11,29,yamamoto,0.0
2010,12,29,yamamoto,0.5
2010,13,29,yamamoto,0.3333333333333333
2010,14,29,yamamoto,0.25
2010,16,29,yamamoto,0.2
2010,17,29,yamamoto,0.16666666666666666
2010,1,30,michael_schumacher,
2010,2,30,michael_schumacher,0.0
2010,3,30,michael_schumacher,0.0
2010,4,30,michael_schumacher,0.3333333333333333
2010,5,30,michael_schumacher,0.25
2010,6,30,michael_schumacher,0.2
2010,7,30,michael_schumacher,0.16666666666666666
2010,8,30,michael_schumacher,0.14285714285714285
2010,9,30,michael_schumacher,0.125
2010,10,30,michael_schumacher,0.1111111111111111
2010,11,30,michael_schumacher,0.1
2010,12,30,michael_schumacher,0.09090909090909091
2010,13,30,michael_schumacher,0.08333333333333333
2010,14,30,michael_schumacher,0.07692307692307693
2010,15,30,michael_schumacher,0.07142857142857142
2010,16,30,michael_schumacher,0.06666666666666667
2010,17,30,michael_schumacher,0.0625
2010,18,30,michael_schumacher,0.058823529411764705
2010,19,30,michael_schumacher,0.05555555555555555
2011,1,30,michael_schumacher,0.05263157894736842
2011,2,30,michael_schumacher,0.05
2011,3,30,michael_schumacher,0.05
2011,4,30,michael_schumacher,0.05
2011,5,30,michael_schumacher,0.0
2011,6,30,michael_schumacher,0.0
2011,7,30,michael_schumacher,0.05
2011,8,30,michael_schumacher,0.05
2011,9,30,michael_schumacher,0.05
2011,10,30,michael_schumacher,0.05
2011,11,30,michael_schumacher,0.05
2011,12,30,michael_schumacher,0.1
2011,13,30,michael_schumacher,0.1
2011,14,30,michael_schumacher,0.1
2011,15,30,michael_schumacher,0.1
2011,16,30,michael_schumacher,0.1
2011,17,30,michael_schumacher,0.1
2011,18,30,michael_schumacher,0.1
2011,19,30,michael_schumacher,0.1
2012,1,30,michael_schumacher,0.1
2012,2,30,michael_schumacher,0.15
2012,3,30,michael_schumacher,0.15
2012,4,30,michael_schumacher,0.2
2012,5,30,michael_schumacher,0.2
2012,6,30,michael_schumacher,0.2
2012,7,30,michael_schumacher,0.25
2012,8,30,michael_schumacher,0.2
2012,9,30,michael_schumacher,0.2
2012,10,30,michael_schumacher,0.2
2012,11,30,michael_schumacher,0.2
2012,12,30,michael_schumacher,0.2
2012,13,30,michael_schumacher,0.15
2012,14,30,michael_schumacher,0.15
2012,15,30,michael_schumacher,0.15
2012,16,30,michael_schumacher,0.15
2012,17,30,michael_schumacher,0.15
2012,18,30,michael_schumacher,0.15
2012,19,30,michael_schumacher,0.15
2012,20,30,michael_schumacher,0.15
2010,15,32,klien,
2010,18,32,klien,1.0
2010,19,32,klien,0.5
2010,1,37,rosa,
2010,2,37,rosa,1.0
2010,3,37,rosa,0.5
2010,4,37,rosa,0.3333333333333333
2010,5,37,rosa,0.25
2010,6,37,rosa,0.2
2010,7,37,rosa,0.3333333333333333
2010,8,37,rosa,0.2857142857142857
2010,9,37,rosa,0.375
2010,10,37,rosa,0.3333333333333333
2010,11,37,rosa,0.3
2010,12,37,rosa,0.2727272727272727
2010,13,37,rosa,0.25
2010,14,37,rosa,0.23076923076923078
2011,7,37,rosa,0.21428571428571427
2012,1,37,rosa,0.2
2012,2,37,rosa,0.1875
2012,3,37,rosa,0.17647058823529413
2012,4,37,rosa,0.16666666666666666
2012,5,37,rosa,0.15789473684210525
2012,6,37,rosa,0.15
2012,7,37,rosa,0.1
2012,8,37,rosa,0.15
2012,9,37,rosa,0.15
2012,10,37,rosa,0.15
2012,11,37,rosa,0.15
2012,12,37,rosa,0.1
2012,13,37,rosa,0.1
2012,14,37,rosa,0.05
2012,15,37,rosa,0.05
2012,16,37,rosa,0.05
2012,17,37,rosa,0.1
2012,18,37,rosa,0.1
2012,19,37,rosa,0.1
2012,20,37,rosa,0.1
2011,1,39,karthikeyan,
2011,2,39,karthikeyan,0.0
2011,3,39,karthikeyan,0.0
2011,4,39,karthikeyan,0.0
2011,5,39,karthikeyan,0.0
2011,6,39,karthikeyan,0.0
2011,7,39,karthikeyan,0.0
2011,8,39,karthikeyan,0.0
2011,17,39,karthikeyan,0.0
2012,1,39,karthikeyan,0.0
2012,2,39,karthikeyan,0.0
2012,3,39,karthikeyan,0.0
2012,4,39,karthikeyan,0.0
2012,5,39,karthikeyan,0.0
2012,6,39,karthikeyan,0.07142857142857142
2012,7,39,karthikeyan,0.06666666666666667
2012,8,39,karthikeyan,0.125
2012,9,39,karthikeyan,0.11764705882352941
2012,10,39,karthikeyan,0.1111111111111111
2012,11,39,karthikeyan,0.10526315789473684
2012,12,39,karthikeyan,0.15
2012,13,39,karthikeyan,0.15
2012,14,39,karthikeyan,0.15
2012,15,39,karthikeyan,0.15
2012,16,39,karthikeyan,0.2
2012,17,39,karthikeyan,0.2
2012,18,39,karthikeyan,0.2
2012,19,39,karthikeyan,0.2
2012,20,39,karthikeyan,0.2
2010,1,67,buemi,
2010,2,67,buemi,0.0
2010,3,67,buemi,0.0
2010,4,67,buemi,0.0
2010,5,67,buemi,0.0
2010,6,67,buemi,0.2
2010,7,67,buemi,0.16666666666666666
2010,8,67,buemi,0.14285714285714285
2010,9,67,buemi,0.125
2010,10,67,buemi,0.1111111111111111
2010,11,67,buemi,0.1
2010,12,67,buemi,0.09090909090909091
2010,13,67,buemi,0.08333333333333333
2010,14,67,buemi,0.07692307692307693
2010,15,67,buemi,0.07142857142857142
2010,16,67,buemi,0.06666666666666667
2010,17,67,buemi,0.0625
2010,18,67,buemi,0.058823529411764705
2010,19,67,buemi,0.05555555555555555
2011,1,67,buemi,0.05263157894736842
2011,2,67,buemi,0.05
2011,3,67,buemi,0.05
2011,4,67,buemi,0.05
2011,5,67,buemi,0.05
2011,6,67,buemi,0.05
2011,7,67,buemi,0.0
2011,8,67,buemi,0.0
2011,9,67,buemi,0.0
2011,10,67,buemi,0.0
2011,11,67,buemi,0.0
2011,12,67,buemi,0.0
2011,13,67,buemi,0.0
2011,14,67,buemi,0.0
2011,15,67,buemi,0.0
2011,16,67,buemi,0.05
2011,17,67,buemi,0.05
2011,18,67,buemi,0.1
2011,19,67,buemi,0.15
2010,1,153,alguersuari,
2010,2,153,alguersuari,0.0
2010,3,153,alguersuari,0.0
2010,4,153,alguersuari,0.0
2010,5,153,alguersuari,0.0
2010,6,153,alguersuari,0.0
2010,7,153,alguersuari,0.0
2010,8,153,alguersuari,0.0
2010,9,153,alguersuari,0.0
2010,10,153,alguersuari,0.0
2010,11,153,alguersuari,0.1
2010,12,153,alguersuari,0.09090909090909091
2010,13,153,alguersuari,0.08333333333333333
2010,14,153,alguersuari,0.07692307692307693
2010,15,153,alguersuari,0.07142857142857142
2010,16,153,alguersuari,0.06666666666666667
2010,17,153,alguersuari,0.0625
2010,18,153,alguersuari,0.058823529411764705
2010,19,153,alguersuari,0.05555555555555555
2011,1,153,alguersuari,0.05263157894736842
2011,2,153,alguersuari,0.05
2011,3,153,alguersuari,0.05
2011,4,153,alguersuari,0.1
2011,5,153,alguersuari,0.1
2011,6,153,alguersuari,0.1
2011,7,153,alguersuari,0.1
2011,8,153,alguersuari,0.1
2011,9,153,alguersuari,0.1
2011,10,153,alguersuari,0.1
2011,11,153,alguersuari,0.1
2011,12,153,alguersuari,0.05
2011,13,153,alguersuari,0.05
2011,14,153,alguersuari,0.05
2011,15,153,alguersuari,0.05
2011,16,153,alguersuari,0.05
2011,17,153,alguersuari,0.05
2011,18,153,alguersuari,0.05
2011,19,153,alguersuari,0.05
2012,1,154,grosjean,
2012,2,154,grosjean,0.0
2012,3,154,grosjean,0.0
2012,4,154,grosjean,0.0
2012,5,154,grosjean,0.0
2012,6,154,grosjean,0.0
2012,7,154,grosjean,0.0
2012,8,154,grosjean,0.0
2012,9,154,grosjean,0.0
2012,10,154,grosjean,0.0
2012,11,154,grosjean,0.0
2012,12,154,grosjean,0.0
2012,14,154,grosjean,0.0
2012,15,154,grosjean,0.0
2012,16,154,grosjean,0.0
2012,17,154,grosjean,0.0
2012,18,154,grosjean,0.0
2012,19,154,grosjean,0.0
2012,20,154,grosjean,0.0
2013,1,154,grosjean,0.0
2013,2,154,grosjean,0.0
2013,3,154,grosjean,0.0
2013,4,154,grosjean,0.0
2013,5,154,grosjean,0.0
2013,6,154,grosjean,0.05
2013,7,154,grosjean,0.05
2013,8,154,grosjean,0.05
2013,9,154,grosjean,0.05
2013,10,154,grosjean,0.05
2013,11,154,grosjean,0.05
2013,12,154,grosjean,0.05
2013,13,154,grosjean,0.05
2013,14,154,grosjean,0.1
2013,15,154,grosjean,0.1
2013,16,154,grosjean,0.1
2013,17,154,grosjean,0.1
2013,18,154,grosjean,0.1
2013,19,154,grosjean,0.1
2014,1,154,grosjean,0.1
2014,2,154,grosjean,0.1
2014,3,154,grosjean,0.1
2014,4,154,grosjean,0.1
2014,5,154,grosjean,0.15
2014,6,154,grosjean,0.15
2014,7,154,grosjean,0.1
2014,8,154,grosjean,0.1
2014,9,154,grosjean,0.1
2014,10,154,grosjean,0.1
2014,11,154,grosjean,0.15
2014,12,154,grosjean,0.15
2014,13,154,grosjean,0.15
2014,14,154,grosjean,0.15
2014,15,154,grosjean,0.1
2014,16,154,grosjean,0.1
2014,17,154,grosjean,0.1
2014,18,154,grosjean,0.1
2014,19,154,grosjean,0.1
2015,1,154,grosjean,0.1
2015,2,154,grosjean,0.1
2015,3,154,grosjean,0.1
2015,4,154,grosjean,0.1
2015,5,154,grosjean,0.1
2015,6,154,grosjean,0.05
2015,7,154,grosjean,0.05
2015,8,154,grosjean,0.05
2015,9,154,grosjean,0.1
2015,10,154,grosjean,0.1
2015,11,154,grosjean,0.1
2015,12,154,grosjean,0.05
2015,13,154,grosjean,0.05
2015,14,154,grosjean,0.05
2015,15,154,grosjean,0.05
2015,16,154,grosjean,0.05
2015,17,154,grosjean,0.05
2015,18,154,grosjean,0.05
2015,19,154,grosjean,0.05
2016,1,154,grosjean,0.05
2016,2,154,grosjean,0.05
2016,3,154,grosjean,0.05
2016,4,154,grosjean,0.05
2016,5,154,grosjean,0.05
2016,6,154,grosjean,0.1
2016,7,154,grosjean,0.1
2016,8,154,grosjean,0.1
2016,9,154,grosjean,0.1
2016,10,154,grosjean,0.05
2016,11,154,grosjean,0.05
2016,12,154,grosjean,0.05
2016,13,154,grosjean,0.05
2016,14,154,grosjean,0.05
2016,15,154,grosjean,0.05
2016,16,154,grosjean,0.05
2016,17,154,grosjean,0.1
2016,18,154,grosjean,0.1
2016,19,154,grosjean,0.1
2016,20,154,grosjean,0.1
2016,21,154,grosjean,0.1
2017,1,154,grosjean,0.1
2017,2,154,grosjean,0.15
2017,3,154,grosjean,0.15
2017,4,154,grosjean,0.15
2017,5,154,grosjean,0.1
2017,6,154,grosjean,0.1
2017,7,154,grosjean,0.1
2017,8,154,grosjean,0.1
2017,9,154,grosjean,0.1
2017,10,154,grosjean,0.1
2017,11,154,grosjean,0.1
2017,12,154,grosjean,0.15
2017,13,154,grosjean,0.15
2017,14,154,grosjean,0.15
2017,15,154,grosjean,0.15
2017,16,154,grosjean,0.1
2017,17,154,grosjean,0.1
2017,18,154,grosjean,0.1
2017,19,154,grosjean,0.1
2017,20,154,grosjean,0.1
2018,1,154,grosjean,0.1
2018,2,154,grosjean,0.1
2018,3,154,grosjean,0.1
2018,4,154,grosjean,0.1
2018,5,154,grosjean,0.1
2018,6,154,grosjean,0.1
2018,7,154,grosjean,0.1
2018,8,154,grosjean,0.1
2018,9,154,grosjean,0.1
2018,10,154,grosjean,0.1
2018,11,154,grosjean,0.1
2018,12,154,grosjean,0.05
2018,13,154,grosjean,0.05
2018,14,154,grosjean,0.05
2018,15,154,grosjean,0.05
2018,16,154,grosjean,0.05
2018,17,154,grosjean,0.05
2018,18,154,grosjean,0.05
2018,19,154,grosjean,0.05
2018,20,154,grosjean,0.05
2018,21,154,grosjean,0.05
2019,1,154,grosjean,0.0
2019,2,154,grosjean,0.05
2019,3,154,grosjean,0.05
2019,4,154,grosjean,0.05
2019,5,154,grosjean,0.1
2019,6,154,grosjean,0.1
2019,7,154,grosjean,0.1
2019,8,154,grosjean,0.1
2019,9,154,grosjean,0.1
2019,10,154,grosjean,0.1
2019,11,154,grosjean,0.1
2019,12,154,grosjean,0.1
2019,13,154,grosjean,0.15
2019,14,154,grosjean,0.15
2019,15,154,grosjean,0.15
2019,16,154,grosjean,0.15
2019,17,154,grosjean,0.15
2019,18,154,grosjean,0.15
2019,19,154,grosjean,0.15
2019,20,154,grosjean,0.15
2019,21,154,grosjean,0.15
2020,1,154,grosjean,0.1
2020,2,154,grosjean,0.15
2020,3,154,grosjean,0.15
2020,4,154,grosjean,0.1
2020,5,154,grosjean,0.1
2020,6,154,grosjean,0.1
2020,7,154,grosjean,0.1
2020,8,154,grosjean,0.1
2020,9,154,grosjean,0.1
2020,10,154,grosjean,0.1
2020,11,154,grosjean,0.1
2020,12,154,grosjean,0.05
2020,13,154,grosjean,0.05
2020,14,154,grosjean,0.05
2020,15,154,grosjean,0.05
2010,1,155,kobayashi,
2010,2,155,kobayashi,1.0
2010,3,155,kobayashi,0.5
2010,4,155,kobayashi,0.6666666666666666
2010,5,155,kobayashi,0.5
2010,6,155,kobayashi,0.4
2010,7,155,kobayashi,0.5
2010,8,155,kobayashi,0.42857142857142855
2010,9,155,kobayashi,0.375
2010,10,155,kobayashi,0.3333333333333333
2010,11,155,kobayashi,0.3
2010,12,155,kobayashi,0.2727272727272727
2010,13,155,kobayashi,0.25
2010,14,155,kobayashi,0.23076923076923078
2010,15,155,kobayashi,0.21428571428571427
2010,16,155,kobayashi,0.2
2010,17,155,kobayashi,0.1875
2010,18,155,kobayashi,0.17647058823529413
2010,19,155,kobayashi,0.16666666666666666
2011,1,155,kobayashi,0.15789473684210525
2011,2,155,kobayashi,0.15
2011,3,155,kobayashi,0.1
2011,4,155,kobayashi,0.1
2011,5,155,kobayashi,0.05
2011,6,155,kobayashi,0.05
2011,7,155,kobayashi,0.05
2011,8,155,kobayashi,0.0
2011,9,155,kobayashi,0.0
2011,10,155,kobayashi,0.05
2011,11,155,kobayashi,0.05
2011,12,155,kobayashi,0.05
2011,13,155,kobayashi,0.05
2011,14,155,kobayashi,0.1
2011,15,155,kobayashi,0.1
2011,16,155,kobayashi,0.1
2011,17,155,kobayashi,0.1
2011,18,155,kobayashi,0.1
2011,19,155,kobayashi,0.1
2012,1,155,kobayashi,0.1
2012,2,155,kobayashi,0.1
2012,3,155,kobayashi,0.1
2012,4,155,kobayashi,0.1
2012,5,155,kobayashi,0.1
2012,6,155,kobayashi,0.1
2012,7,155,kobayashi,0.1
2012,8,155,kobayashi,0.1
2012,9,155,kobayashi,0.1
2012,10,155,kobayashi,0.1
2012,11,155,kobayashi,0.05
2012,12,155,kobayashi,0.05
2012,13,155,kobayashi,0.05
2012,14,155,kobayashi,0.05
2012,15,155,kobayashi,0.0
2012,16,155,kobayashi,0.0
2012,17,155,kobayashi,0.0
2012,18,155,kobayashi,0.0
2012,19,155,kobayashi,0.0
2012,20,155,kobayashi,0.0
2014,1,155,kobayashi,0.0
2014,2,155,kobayashi,0.0
2014,3,155,kobayashi,0.0
2014,4,155,kobayashi,0.0
2014,5,155,kobayashi,0.0
2014,6,155,kobayashi,0.05
2014,7,155,kobayashi,0.05
2014,8,155,kobayashi,0.1
2014,9,155,kobayashi,0.1
2014,10,155,kobayashi,0.1
2014,11,155,kobayashi,0.1
2014,13,155,kobayashi,0.1
2014,14,155,kobayashi,0.1
2014,15,155,kobayashi,0.1
2014,16,155,kobayashi,0.1
2014,19,155,kobayashi,0.15
2010,1,807,hulkenberg,
2010,2,807,hulkenberg,0.0
2010,3,807,hulkenberg,0.0
2010,4,807,hulkenberg,0.0
2010,5,807,hulkenberg,0.0
2010,6,807,hulkenberg,0.0
2010,7,807,hulkenberg,0.0
2010,8,807,hulkenberg,0.0
2010,9,807,hulkenberg,0.0
2010,10,807,hulkenberg,0.1111111111111111
2010,11,807,hulkenberg,0.1
2010,12,807,hulkenberg,0.09090909090909091
2010,13,807,hulkenberg,0.08333333333333333
2010,14,807,hulkenberg,0.07692307692307693
2010,15,807,hulkenberg,0.07142857142857142
2010,16,807,hulkenberg,0.06666666666666667
2010,17,807,hulkenberg,0.0625
2010,18,807,hulkenberg,0.058823529411764705
2010,19,807,hulkenberg,0.05555555555555555
2012,1,807,hulkenberg,0.05263157894736842
2012,2,807,hulkenberg,0.05
2012,3,807,hulkenberg,0.05
2012,4,807,hulkenberg,0.05
2012,5,807,hulkenberg,0.05
2012,6,807,hulkenberg,0.05
2012,7,807,hulkenberg,0.05
2012,8,807,hulkenberg,0.05
2012,9,807,hulkenberg,0.05
2012,10,807,hulkenberg,0.05
2012,11,807,hulkenberg,0.0
2012,12,807,hulkenberg,0.0
2012,13,807,hulkenberg,0.0
2012,14,807,hulkenberg,0.05
2012,15,807,hulkenberg,0.05
2012,16,807,hulkenberg,0.05
2012,17,807,hulkenberg,0.05
2012,18,807,hulkenberg,0.05
2012,19,807,hulkenberg,0.05
2012,20,807,hulkenberg,0.05
2013,1,807,hulkenberg,0.05
2013,2,807,hulkenberg,0.05
2013,3,807,hulkenberg,0.05
2013,4,807,hulkenberg,0.05
2013,5,807,hulkenberg,0.05
2013,6,807,hulkenberg,0.05
2013,7,807,hulkenberg,0.05
2013,8,807,hulkenberg,0.05
2013,9,807,hulkenberg,0.05
2013,10,807,hulkenberg,0.05
2013,11,807,hulkenberg,0.05
2013,12,807,hulkenberg,0.05
2013,13,807,hulkenberg,0.05
2013,14,807,hulkenberg,0.0
2013,15,807,hulkenberg,0.0
2013,16,807,hulkenberg,0.0
2013,17,807,hulkenberg,0.0
2013,18,807,hulkenberg,0.0
2013,19,807,hulkenberg,0.0
2014,1,807,hulkenberg,0.0
2014,2,807,hulkenberg,0.0
2014,3,807,hulkenberg,0.0
2014,4,807,hulkenberg,0.0
2014,5,807,hulkenberg,0.0
2014,6,807,hulkenberg,0.0
2014,7,807,hulkenberg,0.0
2014,8,807,hulkenberg,0.0
2014,9,807,hulkenberg,0.0
2014,10,807,hulkenberg,0.0
2014,11,807,hulkenberg,0.0
2014,12,807,hulkenberg,0.0
2014,13,807,hulkenberg,0.0
2014,14,807,hulkenberg,0.0
2014,15,807,hulkenberg,0.0
2014,16,807,hulkenberg,0.0
2014,17,807,hulkenberg,0.0
2014,18,807,hulkenberg,0.05
2014,19,807,hulkenberg,0.05
2015,1,807,hulkenberg,0.05
2015,2,807,hulkenberg,0.05
2015,3,807,hulkenberg,0.05
2015,4,807,hulkenberg,0.1
2015,5,807,hulkenberg,0.1
2015,6,807,hulkenberg,0.1
2015,7,807,hulkenberg,0.1
2015,8,807,hulkenberg,0.1
2015,9,807,hulkenberg,0.1
2015,10,807,hulkenberg,0.1
2015,11,807,hulkenberg,0.1
2015,12,807,hulkenberg,0.1
2015,13,807,hulkenberg,0.1
2015,14,807,hulkenberg,0.1
2015,15,807,hulkenberg,0.1
2015,16,807,hulkenberg,0.1
2015,17,807,hulkenberg,0.1
2015,18,807,hulkenberg,0.1
2015,19,807,hulkenberg,0.05
2016,1,807,hulkenberg,0.05
2016,2,807,hulkenberg,0.05
2016,3,807,hulkenberg,0.05
2016,4,807,hulkenberg,0.05
2016,5,807,hulkenberg,0.0
2016,6,807,hulkenberg,0.05
2016,7,807,hulkenberg,0.05
2016,8,807,hulkenberg,0.05
2016,9,807,hulkenberg,0.05
2016,10,807,hulkenberg,0.05
2016,11,807,hulkenberg,0.05
2016,12,807,hulkenberg,0.05
2016,13,807,hulkenberg,0.05
2016,14,807,hulkenberg,0.05
2016,15,807,hulkenberg,0.05
2016,16,807,hulkenberg,0.05
2016,17,807,hulkenberg,0.05
2016,18,807,hulkenberg,0.05
2016,19,807,hulkenberg,0.05
2016,20,807,hulkenberg,0.05
2016,21,807,hulkenberg,0.05
2017,1,807,hulkenberg,0.05
2017,2,807,hulkenberg,0.05
2017,3,807,hulkenberg,0.05
2017,4,807,hulkenberg,0.05
2017,5,807,hulkenberg,0.0
2017,6,807,hulkenberg,0.0
2017,7,807,hulkenberg,0.05
2017,8,807,hulkenberg,0.05
2017,9,807,hulkenberg,0.05
2017,10,807,hulkenberg,0.05
2017,11,807,hulkenberg,0.05
2017,12,807,hulkenberg,0.05
2017,13,807,hulkenberg,0.05
2017,14,807,hulkenberg,0.05
2017,15,807,hulkenberg,0.1
2017,16,807,hulkenberg,0.1
2017,17,807,hulkenberg,0.1
2017,18,807,hulkenberg,0.1
2017,19,807,hulkenberg,0.15
2017,20,807,hulkenberg,0.15
2018,1,807,hulkenberg,0.15
2018,2,807,hulkenberg,0.15
2018,3,807,hulkenberg,0.15
2018,4,807,hulkenberg,0.15
2018,5,807,hulkenberg,0.15
2018,6,807,hulkenberg,0.15
2018,7,807,hulkenberg,0.1
2018,8,807,hulkenberg,0.1
2018,9,807,hulkenberg,0.1
2018,10,807,hulkenberg,0.15
2018,11,807,hulkenberg,0.15
2018,12,807,hulkenberg,0.15
2018,13,807,hulkenberg,0.15
2018,14,807,hulkenberg,0.15
2018,15,807,hulkenberg,0.1
2018,16,807,hulkenberg,0.1
2018,17,807,hulkenberg,0.1
2018,18,807,hulkenberg,0.15
2018,19,807,hulkenberg,0.1
2018,20,807,hulkenberg,0.1
2018,21,807,hulkenberg,0.15
2019,1,807,hulkenberg,0.15
2019,2,807,hulkenberg,0.15
2019,3,807,hulkenberg,0.2
2019,4,807,hulkenberg,0.25
2019,5,807,hulkenberg,0.25
2019,6,807,hulkenberg,0.25
2019,7,807,hulkenberg,0.25
2019,8,807,hulkenberg,0.25
2019,9,807,hulkenberg,0.2
2019,10,807,hulkenberg,0.2
2019,11,807,hulkenberg,0.2
2019,12,807,hulkenberg,0.2
2019,13,807,hulkenberg,0.2
2019,14,807,hulkenberg,0.2
2019,15,807,hulkenberg,0.2
2019,16,807,hulkenberg,0.2
2019,17,807,hulkenberg,0.15
2019,18,807,hulkenberg,0.15
2019,19,807,hulkenberg,0.15
2019,20,807,hulkenberg,0.1
2019,21,807,hulkenberg,0.1
2020,4,807,hulkenberg,0.1
2020,5,807,hulkenberg,0.05
2020,11,807,hulkenberg,0.0
2022,1,807,hulkenberg,0.0
2022,2,807,hulkenberg,0.0
2023,1,807,hulkenberg,0.0
2023,2,807,hulkenberg,0.0
2023,3,807,hulkenberg,0.0
2023,4,807,hulkenberg,0.0
2023,5,807,hulkenberg,0.0
2023,6,807,hulkenberg,0.0
2023,7,807,hulkenberg,0.0
2023,8,807,hulkenberg,0.0
2023,9,807,hulkenberg,0.0
2023,10,807,hulkenberg,0.05
2023,11,807,hulkenberg,0.05
2023,12,807,hulkenberg,0.05
2023,13,807,hulkenberg,0.05
2023,14,807,hulkenberg,0.05
2023,15,807,hulkenberg,0.05
2023,16,807,hulkenberg,0.05
2023,17,807,hulkenberg,0.05
2023,18,807,hulkenberg,0.05
2023,19,807,hulkenberg,0.05
2023,20,807,hulkenberg,0.05
2023,21,807,hulkenberg,0.05
2023,22,807,hulkenberg,0.05
2024,1,807,hulkenberg,0.05
2024,2,807,hulkenberg,0.05
2024,3,807,hulkenberg,0.05
2024,4,807,hulkenberg,0.05
2024,5,807,hulkenberg,0.05
2024,6,807,hulkenberg,0.05
2024,7,807,hulkenberg,0.05
2024,8,807,hulkenberg,0.0
2024,9,807,hulkenberg,0.0
2024,10,807,hulkenberg,0.0
2024,11,807,hulkenberg,0.0
2024,12,807,hulkenberg,0.0
2024,13,807,hulkenberg,0.0
2024,14,807,hulkenberg,0.0
2024,15,807,hulkenberg,0.0
2024,16,807,hulkenberg,0.0
2024,17,807,hulkenberg,0.0
2024,18,807,hulkenberg,0.0
2024,19,807,hulkenberg,0.0
2024,20,807,hulkenberg,0.0
2024,21,807,hulkenberg,0.0
2024,22,807,hulkenberg,0.0
2024,23,807,hulkenberg,0.0
2024,24,807,hulkenberg,0.0
2010,1,808,petrov,
2010,2,808,petrov,1.0
2010,3,808,petrov,0.5
2010,4,808,petrov,0.6666666666666666
2010,5,808,petrov,0.5
2010,6,808,petrov,0.4
2010,7,808,petrov,0.3333333333333333
2010,8,808,petrov,0.2857142857142857
2010,9,808,petrov,0.25
2010,10,808,petrov,0.2222222222222222
2010,11,808,petrov,0.2
2010,12,808,petrov,0.18181818181818182
2010,13,808,petrov,0.16666666666666666
2010,14,808,petrov,0.15384615384615385
2010,15,808,petrov,0.14285714285714285
2010,16,808,petrov,0.13333333333333333
2010,17,808,petrov,0.125
2010,18,808,petrov,0.11764705882352941
2010,19,808,petrov,0.1111111111111111
2011,1,808,petrov,0.10526315789473684
2011,2,808,petrov,0.1
2011,3,808,petrov,0.05
2011,4,808,petrov,0.05
2011,5,808,petrov,0.0
2011,6,808,petrov,0.0
