config_id,weights,n_races,avg_pts,total_pts,top1_hit_rate,mean_actual_p10_rank,mean_ndcg_at_5,delta_avg_pts,delta_mean_actual_p10_rank,delta_mean_ndcg_at_5,passes_balanced_gate
56,"{""xgb_ranker"": 4.2, ""lgbm_ranker"": 1.95, ""rf_clf"": 1.05, ""lgb_reg"": 0.7, ""xgb_clf"": 0.65}",24,14.416666666666666,346,0.16666666666666666,9.0,0.2268384771807612,1.291666666666666,0.0,0.00020813397712854398,True
65,"{""xgb_ranker"": 4.2, ""lgbm_ranker"": 1.95, ""rf_clf"": 1.5, ""lgb_reg"": 0.7, ""xgb_clf"": 0.65}",24,14.416666666666666,346,0.16666666666666666,9.0,0.22500261691010748,1.291666666666666,0.0,-0.0016277262935251724,True
161,"{""xgb_ranker"": 6.0, ""lgbm_ranker"": 1.95, ""rf_clf"": 1.95, ""lgb_reg"": 1.3, ""xgb_clf"": 0.65}",24,14.291666666666666,343,0.16666666666666666,9.0,0.24081792317770864,1.166666666666666,0.0,0.014187579974075992,True
160,"{""xgb_ranker"": 6.0, ""lgbm_ranker"": 1.95, ""rf_clf"": 1.95, ""lgb_reg"": 1.3, ""xgb_clf"": 0.5}",24,14.291666666666666,343,0.16666666666666666,9.083333333333334,0.24081792317770864,1.166666666666666,0.08333333333333393,0.014187579974075992,True
143,"{""xgb_ranker"": 6.0, ""lgbm_ranker"": 1.95, ""rf_clf"": 1.05, ""lgb_reg"": 1.3, ""xgb_clf"": 0.65}",24,14.291666666666666,343,0.16666666666666666,9.0,0.22666694953788835,1.166666666666666,0.0,3.6606334255701034e-05,True
152,"{""xgb_ranker"": 6.0, ""lgbm_ranker"": 1.95, ""rf_clf"": 1.5, ""lgb_reg"": 1.3, ""xgb_clf"": 0.65}",24,14.291666666666666,343,0.16666666666666666,9.0,0.22666252576709836,1.166666666666666,0.0,3.2182563465710246e-05,True
150,"{""xgb_ranker"": 6.0, ""lgbm_ranker"": 1.95, ""rf_clf"": 1.5, ""lgb_reg"": 1.3, ""xgb_clf"": 0.35}",24,14.291666666666666,343,0.16666666666666666,9.0,0.2266569278622178,1.166666666666666,0.0,2.6584658585154797e-05,True
159,"{""xgb_ranker"": 6.0, ""lgbm_ranker"": 1.95, ""rf_clf"": 1.95, ""lgb_reg"": 1.3, ""xgb_clf"": 0.35}",24,14.291666666666666,343,0.16666666666666666,9.083333333333334,0.22653657548362913,1.166666666666666,0.08333333333333393,-9.376772000352362e-05,True
151,"{""xgb_ranker"": 6.0, ""lgbm_ranker"": 1.95, ""rf_clf"": 1.5, ""lgb_reg"": 1.3, ""xgb_clf"": 0.5}",24,14.291666666666666,343,0.16666666666666666,9.0,0.22653476801841657,1.166666666666666,0.0,-9.55751852160791e-05,True
57,"{""xgb_ranker"": 4.2, ""lgbm_ranker"": 1.95, ""rf_clf"": 1.05, ""lgb_reg"": 1.0, ""xgb_clf"": 0.35}",24,14.291666666666666,343,0.16666666666666666,9.083333333333334,0.22499598912288768,1.166666666666666,0.08333333333333393,-0.0016343540807449708,True
30,"{""xgb_ranker"": 4.2, ""lgbm_ranker"": 1.5, ""rf_clf"": 1.05, ""lgb_reg"": 1.0, ""xgb_clf"": 0.35}",24,14.291666666666666,343,0.16666666666666666,9.041666666666666,0.22487233650221947,1.166666666666666,0.041666666666666075,-0.001758006701413184,True
31,"{""xgb_ranker"": 4.2, ""lgbm_ranker"": 1.5, ""rf_clf"": 1.05, ""lgb_reg"": 1.0, ""xgb_clf"": 0.5}",24,14.291666666666666,343,0.16666666666666666,9.083333333333334,0.22486009692767062,1.166666666666666,0.08333333333333393,-0.001770246275962034,True
3,"{""xgb_ranker"": 4.2, ""lgbm_ranker"": 1.05, ""rf_clf"": 1.05, ""lgb_reg"": 1.0, ""xgb_clf"": 0.35}",24,14.041666666666666,337,0.16666666666666666,8.958333333333334,0.2421390041855166,0.9166666666666661,-0.041666666666666075,0.015508660981883943,True
63,"{""xgb_ranker"": 4.2, ""lgbm_ranker"": 1.95, ""rf_clf"": 1.5, ""lgb_reg"": 0.7, ""xgb_clf"": 0.35}",24,14.0,336,0.16666666666666666,8.916666666666666,0.22686135908395133,0.875,-0.08333333333333393,0.00023101588031868014,True
37,"{""xgb_ranker"": 4.2, ""lgbm_ranker"": 1.5, ""rf_clf"": 1.5, ""lgb_reg"": 0.7, ""xgb_clf"": 0.5}",24,14.0,336,0.16666666666666666,9.0,0.22669442881319932,0.875,0.0,6.408560956666642e-05,True
36,"{""xgb_ranker"": 4.2, ""lgbm_ranker"": 1.5, ""rf_clf"": 1.5, ""lgb_reg"": 0.7, ""xgb_clf"": 0.35}",24,14.0,336,0.16666666666666666,9.041666666666666,0.22669426323399214,0.875,0.041666666666666075,6.392003035948779e-05,True
29,"{""xgb_ranker"": 4.2, ""lgbm_ranker"": 1.5, ""rf_clf"": 1.05, ""lgb_reg"": 0.7, ""xgb_clf"": 0.65}",24,14.0,336,0.16666666666666666,9.0,0.22658377301851054,0.875,0.0,-4.6570185122107866e-05,True
141,"{""xgb_ranker"": 6.0, ""lgbm_ranker"": 1.95, ""rf_clf"": 1.05, ""lgb_reg"": 1.3, ""xgb_clf"": 0.35}",24,14.0,336,0.16666666666666666,8.958333333333334,0.22653982893817304,0.875,-0.041666666666666075,-9.05142654596125e-05,True
142,"{""xgb_ranker"": 6.0, ""lgbm_ranker"": 1.95, ""rf_clf"": 1.05, ""lgb_reg"": 1.3, ""xgb_clf"": 0.5}",24,14.0,336,0.16666666666666666,9.0,0.22652746493611223,0.875,0.0,-0.00010287826752042317,True
74,"{""xgb_ranker"": 4.2, ""lgbm_ranker"": 1.95, ""rf_clf"": 1.95, ""lgb_reg"": 0.7, ""xgb_clf"": 0.65}",24,14.0,336,0.16666666666666666,8.958333333333334,0.22512839348453462,0.875,-0.041666666666666075,-0.0015019497190980335,True
73,"{""xgb_ranker"": 4.2, ""lgbm_ranker"": 1.95, ""rf_clf"": 1.95, ""lgb_reg"": 0.7, ""xgb_clf"": 0.5}",24,14.0,336,0.16666666666666666,8.958333333333334,0.22500134234846111,0.875,-0.041666666666666075,-0.0016290008551715363,True
72,"{""xgb_ranker"": 4.2, ""lgbm_ranker"": 1.95, ""rf_clf"": 1.95, ""lgb_reg"": 0.7, ""xgb_clf"": 0.35}",24,14.0,336,0.16666666666666666,8.958333333333334,0.22498897910099303,0.875,-0.041666666666666075,-0.0016413641026396253,True
64,"{""xgb_ranker"": 4.2, ""lgbm_ranker"": 1.95, ""rf_clf"": 1.5, ""lgb_reg"": 0.7, ""xgb_clf"": 0.5}",24,14.0,336,0.16666666666666666,8.958333333333334,0.22495562974873873,0.875,-0.041666666666666075,-0.0016747134548939224,True
38,"{""xgb_ranker"": 4.2, ""lgbm_ranker"": 1.5, ""rf_clf"": 1.5, ""lgb_reg"": 0.7, ""xgb_clf"": 0.65}",24,14.0,336,0.16666666666666666,9.0,0.22489882225061564,0.875,0.0,-0.0017315209530170128,True
59,"{""xgb_ranker"": 4.2, ""lgbm_ranker"": 1.95, ""rf_clf"": 1.05, ""lgb_reg"": 1.0, ""xgb_clf"": 0.65}",24,13.708333333333334,329,0.16666666666666666,9.041666666666666,0.24082726055030335,0.5833333333333339,0.041666666666666075,0.014196917346670695,True
135,"{""xgb_ranker"": 6.0, ""lgbm_ranker"": 1.95, ""rf_clf"": 1.05, ""lgb_reg"": 0.7, ""xgb_clf"": 0.35}",24,13.708333333333334,329,0.16666666666666666,8.958333333333334,0.2293899601310002,0.5833333333333339,-0.041666666666666075,0.0027596169273675364,True
136,"{""xgb_ranker"": 6.0, ""lgbm_ranker"": 1.95, ""rf_clf"": 1.05, ""lgb_reg"": 0.7, ""xgb_clf"": 0.5}",24,13.708333333333334,329,0.16666666666666666,8.958333333333334,0.22926535486593025,0.5833333333333339,-0.041666666666666075,0.0026350116622975983,True
55,"{""xgb_ranker"": 4.2, ""lgbm_ranker"": 1.95, ""rf_clf"": 1.05, ""lgb_reg"": 0.7, ""xgb_clf"": 0.5}",24,13.708333333333334,329,0.16666666666666666,8.958333333333334,0.22682186171104737,0.5833333333333339,-0.041666666666666075,0.00019151850741472298,True
54,"{""xgb_ranker"": 4.2, ""lgbm_ranker"": 1.95, ""rf_clf"": 1.05, ""lgb_reg"": 0.7, ""xgb_clf"": 0.35}",24,13.708333333333334,329,0.16666666666666666,9.0,0.22680995522774747,0.5833333333333339,0.0,0.00017961202411481691,True
28,"{""xgb_ranker"": 4.2, ""lgbm_ranker"": 1.5, ""rf_clf"": 1.05, ""lgb_reg"": 0.7, ""xgb_clf"": 0.5}",24,13.708333333333334,329,0.16666666666666666,9.0,0.226788640832688,0.5833333333333339,0.0,0.00015829762905533729,True
58,"{""xgb_ranker"": 4.2, ""lgbm_ranker"": 1.95, ""rf_clf"": 1.05, ""lgb_reg"": 1.0, ""xgb_clf"": 0.5}",24,13.708333333333334,329,0.16666666666666666,9.083333333333334,0.22487700267755018,0.5833333333333339,0.08333333333333393,-0.0017533405260824753,True
77,"{""xgb_ranker"": 4.2, ""lgbm_ranker"": 1.95, ""rf_clf"": 1.95, ""lgb_reg"": 1.0, ""xgb_clf"": 0.65}",24,13.708333333333334,329,0.125,9.041666666666666,0.22745924957586924,0.5833333333333339,0.041666666666666075,0.000828906372236593,True
76,"{""xgb_ranker"": 4.2, ""lgbm_ranker"": 1.95, ""rf_clf"": 1.95, ""lgb_reg"": 1.0, ""xgb_clf"": 0.5}",24,13.708333333333334,329,0.125,9.041666666666666,0.22745924774328685,0.5833333333333339,0.041666666666666075,0.0008289045396542016,True
68,"{""xgb_ranker"": 4.2, ""lgbm_ranker"": 1.95, ""rf_clf"": 1.5, ""lgb_reg"": 1.0, ""xgb_clf"": 0.65}",24,13.708333333333334,329,0.125,9.125,0.2256507691409384,0.5833333333333339,0.125,-0.0009795740626942495,True
132,"{""xgb_ranker"": 6.0, ""lgbm_ranker"": 1.5, ""rf_clf"": 1.95, ""lgb_reg"": 1.3, ""xgb_clf"": 0.35}",24,13.625,327,0.16666666666666666,8.958333333333334,0.24232672122864005,0.5,-0.041666666666666075,0.015696378025007396,True
133,"{""xgb_ranker"": 6.0, ""lgbm_ranker"": 1.5, ""rf_clf"": 1.95, ""lgb_reg"": 1.3, ""xgb_clf"": 0.5}",24,13.625,327,0.16666666666666666,8.958333333333334,0.24230361911794315,0.5,-0.041666666666666075,0.015673275914310503,True
124,"{""xgb_ranker"": 6.0, ""lgbm_ranker"": 1.5, ""rf_clf"": 1.5, ""lgb_reg"": 1.3, ""xgb_clf"": 0.5}",24,13.625,327,0.16666666666666666,8.958333333333334,0.24230174472597543,0.5,-0.041666666666666075,0.01567140152234278,True
125,"{""xgb_ranker"": 6.0, ""lgbm_ranker"": 1.5, ""rf_clf"": 1.5, ""lgb_reg"": 1.3, ""xgb_clf"": 0.65}",24,13.625,327,0.16666666666666666,8.958333333333334,0.2422862756461476,0.5,-0.041666666666666075,0.015655932442514953,True
123,"{""xgb_ranker"": 6.0, ""lgbm_ranker"": 1.5, ""rf_clf"": 1.5, ""lgb_reg"": 1.3, ""xgb_clf"": 0.35}",24,13.625,327,0.16666666666666666,8.958333333333334,0.2422390546030054,0.5,-0.041666666666666075,0.015608711399372754,True
116,"{""xgb_ranker"": 6.0, ""lgbm_ranker"": 1.5, ""rf_clf"": 1.05, ""lgb_reg"": 1.3, ""xgb_clf"": 0.65}",24,13.625,327,0.16666666666666666,8.958333333333334,0.22917205543623342,0.5,-0.041666666666666075,0.0025417122326007735,True
223,"{""xgb_ranker"": 7.8, ""lgbm_ranker"": 1.95, ""rf_clf"": 1.05, ""lgb_reg"": 1.3, ""xgb_clf"": 0.5}",24,13.583333333333334,326,0.16666666666666666,9.041666666666666,0.22959486802685372,0.4583333333333339,0.041666666666666075,0.002964524823221071,True
224,"{""xgb_ranker"": 7.8, ""lgbm_ranker"": 1.95, ""rf_clf"": 1.05, ""lgb_reg"": 1.3, ""xgb_clf"": 0.65}",24,13.583333333333334,326,0.16666666666666666,9.041666666666666,0.22959486802685372,0.4583333333333339,0.041666666666666075,0.002964524823221071,True
222,"{""xgb_ranker"": 7.8, ""lgbm_ranker"": 1.95, ""rf_clf"": 1.05, ""lgb_reg"": 1.3, ""xgb_clf"": 0.35}",24,13.583333333333334,326,0.16666666666666666,9.0,0.22956829796279576,0.4583333333333339,0.0,0.002937954759163114,True
111,"{""xgb_ranker"": 6.0, ""lgbm_ranker"": 1.5, ""rf_clf"": 1.05, ""lgb_reg"": 1.0, ""xgb_clf"": 0.35}",24,13.583333333333334,326,0.16666666666666666,9.0,0.22675630329851768,0.4583333333333339,0.0,0.0001259600948850248,True
231,"{""xgb_ranker"": 7.8, ""lgbm_ranker"": 1.95, ""rf_clf"": 1.5, ""lgb_reg"": 1.3, ""xgb_clf"": 0.35}",24,13.583333333333334,326,0.16666666666666666,9.0,0.2266559677642157,0.4583333333333339,0.0,2.5624560583054068e-05,True
41,"{""xgb_ranker"": 4.2, ""lgbm_ranker"": 1.5, ""rf_clf"": 1.5, ""lgb_reg"": 1.0, ""xgb_clf"": 0.65}",24,13.583333333333334,326,0.125,9.041666666666666,0.2274182938389313,0.4583333333333339,0.041666666666666075,0.0007879506352986565,True
50,"{""xgb_ranker"": 4.2, ""lgbm_ranker"": 1.5, ""rf_clf"": 1.95, ""lgb_reg"": 1.0, ""xgb_clf"": 0.65}",24,13.583333333333334,326,0.125,9.0,0.2273956637686477,0.4583333333333339,0.0,0.0007653205650150485,True
40,"{""xgb_ranker"": 4.2, ""lgbm_ranker"": 1.5, ""rf_clf"": 1.5, ""lgb_reg"": 1.0, ""xgb_clf"": 0.5}",24,13.583333333333334,326,0.125,9.041666666666666,0.227250074941463,0.4583333333333339,0.041666666666666075,0.0006197317378303369,True
39,"{""xgb_ranker"": 4.2, ""lgbm_ranker"": 1.5, ""rf_clf"": 1.5, ""lgb_reg"": 1.0, ""xgb_clf"": 0.35}",24,13.583333333333334,326,0.125,9.083333333333334,0.2272280740255482,0.4583333333333339,0.08333333333333393,0.0005977308219155542,True
47,"{""xgb_ranker"": 4.2, ""lgbm_ranker"": 1.5, ""rf_clf"": 1.95, ""lgb_reg"": 0.7, ""xgb_clf"": 0.65}",24,13.541666666666666,325,0.16666666666666666,8.916666666666666,0.2408910746575118,0.4166666666666661,-0.08333333333333393,0.014260731453879155,True
46,"{""xgb_ranker"": 4.2, ""lgbm_ranker"": 1.5, ""rf_clf"": 1.95, ""lgb_reg"": 0.7, ""xgb_clf"": 0.5}",24,13.541666666666666,325,0.16666666666666666,8.958333333333334,0.24085644781488735,0.4166666666666661,-0.041666666666666075,0.014226104611254703,True
45,"{""xgb_ranker"": 4.2, ""lgbm_ranker"": 1.5, ""rf_clf"": 1.95, ""lgb_reg"": 0.7, ""xgb_clf"": 0.35}",24,13.541666666666666,325,0.16666666666666666,9.0,0.24081423428615825,0.4166666666666661,0.0,0.014183891082525601,True
8,"{""xgb_ranker"": 4.2, ""lgbm_ranker"": 1.05, ""rf_clf"": 1.05, ""lgb_reg"": 1.3, ""xgb_clf"": 0.65}",24,13.458333333333334,323,0.125,9.0,0.22792739087924427,0.3333333333333339,0.0,0.0012970476756116178,True
87,"{""xgb_ranker"": 6.0, ""lgbm_ranker"": 1.05, ""rf_clf"": 1.05, ""lgb_reg"": 1.3, ""xgb_clf"": 0.35}",24,13.333333333333334,320,0.16666666666666666,8.875,0.24206852095542342,0.20833333333333393,-0.125,0.015438177751790766,True
115,"{""xgb_ranker"": 6.0, ""lgbm_ranker"": 1.5, ""rf_clf"": 1.05, ""lgb_reg"": 1.3, ""xgb_clf"": 0.5}",24,13.333333333333334,320,0.16666666666666666,8.958333333333334,0.22919983820101716,0.20833333333333393,-0.041666666666666075,0.002569494997384514,True
114,"{""xgb_ranker"": 6.0, ""lgbm_ranker"": 1.5, ""rf_clf"": 1.05, ""lgb_reg"": 1.3, ""xgb_clf"": 0.35}",24,13.333333333333334,320,0.16666666666666666,8.958333333333334,0.22919724673810182,0.20833333333333393,-0.041666666666666075,0.0025669035344691726,True
49,"{""xgb_ranker"": 4.2, ""lgbm_ranker"": 1.5, ""rf_clf"": 1.95, ""lgb_reg"": 1.0, ""xgb_clf"": 0.5}",24,13.333333333333334,320,0.125,9.0,0.22727220186320082,0.20833333333333393,0.0,0.000641858659568173,True
48,"{""xgb_ranker"": 4.2, ""lgbm_ranker"": 1.5, ""rf_clf"": 1.95, ""lgb_reg"": 1.0, ""xgb_clf"": 0.35}",24,13.333333333333334,320,0.125,9.041666666666666,0.22727220186320082,0.20833333333333393,0.041666666666666075,0.000641858659568173,True
4,"{""xgb_ranker"": 4.2, ""lgbm_ranker"": 1.05, ""rf_clf"": 1.05, ""lgb_reg"": 1.0, ""xgb_clf"": 0.5}",24,13.333333333333334,320,0.125,9.0,0.2269303122622469,0.20833333333333393,0.0,0.0002999690586142634,True
69,"{""xgb_ranker"": 4.2, ""lgbm_ranker"": 1.95, ""rf_clf"": 1.5, ""lgb_reg"": 1.3, ""xgb_clf"": 0.35}",24,13.333333333333334,320,0.125,9.166666666666666,0.2255943787287226,0.20833333333333393,0.16666666666666607,-0.001035964474910056,True
71,"{""xgb_ranker"": 4.2, ""lgbm_ranker"": 1.95, ""rf_clf"": 1.5, ""lgb_reg"": 1.3, ""xgb_clf"": 0.65}",24,13.333333333333334,320,0.125,9.125,0.2255006093089924,0.20833333333333393,0.125,-0.0011297338946402447,True
70,"{""xgb_ranker"": 4.2, ""lgbm_ranker"": 1.95, ""rf_clf"": 1.5, ""lgb_reg"": 1.3, ""xgb_clf"": 0.5}",24,13.333333333333334,320,0.125,9.166666666666666,0.2254870696001531,0.20833333333333393,0.16666666666666607,-0.0011432736034795443,True
78,"{""xgb_ranker"": 4.2, ""lgbm_ranker"": 1.95, ""rf_clf"": 1.95, ""lgb_reg"": 1.3, ""xgb_clf"": 0.35}",24,13.333333333333334,320,0.125,9.083333333333334,0.22546461646772634,0.20833333333333393,0.08333333333333393,-0.001165726735906314,True
79,"{""xgb_ranker"": 4.2, ""lgbm_ranker"": 1.95, ""rf_clf"": 1.95, ""lgb_reg"": 1.3, ""xgb_clf"": 0.5}",24,13.333333333333334,320,0.125,9.083333333333334,0.22546459600486315,0.20833333333333393,0.08333333333333393,-0.0011657471987694956,True
80,"{""xgb_ranker"": 4.2, ""lgbm_ranker"": 1.95, ""rf_clf"": 1.95, ""lgb_reg"": 1.3, ""xgb_clf"": 0.65}",24,13.333333333333334,320,0.125,9.083333333333334,0.22546459600486315,0.20833333333333393,0.08333333333333393,-0.0011657471987694956,True
5,"{""xgb_ranker"": 4.2, ""lgbm_ranker"": 1.05, ""rf_clf"": 1.05, ""lgb_reg"": 1.0, ""xgb_clf"": 0.65}",24,13.333333333333334,320,0.125,9.0,0.22524565884434722,0.20833333333333393,0.0,-0.0013846843592854319,True
157,"{""xgb_ranker"": 6.0, ""lgbm_ranker"": 1.95, ""rf_clf"": 1.95, ""lgb_reg"": 1.0, ""xgb_clf"": 0.5}",24,13.291666666666666,319,0.16666666666666666,8.958333333333334,0.22655304774079013,0.16666666666666607,-0.041666666666666075,-7.729546284251931e-05,True
156,"{""xgb_ranker"": 6.0, ""lgbm_ranker"": 1.95, ""rf_clf"": 1.95, ""lgb_reg"": 1.0, ""xgb_clf"": 0.35}",24,13.291666666666666,319,0.16666666666666666,9.0,0.22655129536084764,0.16666666666666607,0.0,-7.90478427850072e-05,True
144,"{""xgb_ranker"": 6.0, ""lgbm_ranker"": 1.95, ""rf_clf"": 1.5, ""lgb_reg"": 0.7, ""xgb_clf"": 0.35}",24,13.25,318,0.16666666666666666,8.916666666666666,0.22951043418668238,0.125,-0.08333333333333393,0.0028800909830497268,True
145,"{""xgb_ranker"": 6.0, ""lgbm_ranker"": 1.95, ""rf_clf"": 1.5, ""lgb_reg"": 0.7, ""xgb_clf"": 0.5}",24,13.25,318,0.16666666666666666,8.958333333333334,0.2294012980014403,0.125,-0.041666666666666075,0.0027709547978076454,True
153,"{""xgb_ranker"": 6.0, ""lgbm_ranker"": 1.95, ""rf_clf"": 1.95, ""lgb_reg"": 0.7, ""xgb_clf"": 0.35}",24,13.25,318,0.16666666666666666,8.958333333333334,0.22940085138231633,0.125,-0.041666666666666075,0.002770508178683684,True
154,"{""xgb_ranker"": 6.0, ""lgbm_ranker"": 1.95, ""rf_clf"": 1.95, ""lgb_reg"": 0.7, ""xgb_clf"": 0.5}",24,13.25,318,0.16666666666666666,8.958333333333334,0.22940085132841684,0.125,-0.041666666666666075,0.002770508124784188,True
137,"{""xgb_ranker"": 6.0, ""lgbm_ranker"": 1.95, ""rf_clf"": 1.05, ""lgb_reg"": 0.7, ""xgb_clf"": 0.65}",24,13.25,318,0.16666666666666666,9.0,0.22936105596983017,0.125,0.0,0.0027307127661975183,True
128,"{""xgb_ranker"": 6.0, ""lgbm_ranker"": 1.5, ""rf_clf"": 1.95, ""lgb_reg"": 0.7, ""xgb_clf"": 0.65}",24,13.25,318,0.16666666666666666,8.958333333333334,0.2293412789131474,0.125,-0.041666666666666075,0.00271093570951475,True
127,"{""xgb_ranker"": 6.0, ""lgbm_ranker"": 1.5, ""rf_clf"": 1.95, ""lgb_reg"": 0.7, ""xgb_clf"": 0.5}",24,13.25,318,0.16666666666666666,8.958333333333334,0.22933857235844213,0.125,-0.041666666666666075,0.0027082291548094772,True
119,"{""xgb_ranker"": 6.0, ""lgbm_ranker"": 1.5, ""rf_clf"": 1.5, ""lgb_reg"": 0.7, ""xgb_clf"": 0.65}",24,13.25,318,0.16666666666666666,8.958333333333334,0.22930469341243417,0.125,-0.041666666666666075,0.0026743502088015236,True
155,"{""xgb_ranker"": 6.0, ""lgbm_ranker"": 1.95, ""rf_clf"": 1.95, ""lgb_reg"": 0.7, ""xgb_clf"": 0.65}",24,13.25,318,0.16666666666666666,8.958333333333334,0.22927799844328942,0.125,-0.041666666666666075,0.0026476552396567654,True
146,"{""xgb_ranker"": 6.0, ""lgbm_ranker"": 1.95, ""rf_clf"": 1.5, ""lgb_reg"": 0.7, ""xgb_clf"": 0.65}",24,13.25,318,0.16666666666666666,8.958333333333334,0.22927670288141455,0.125,-0.041666666666666075,0.002646359677781901,True
98,"{""xgb_ranker"": 6.0, ""lgbm_ranker"": 1.05, ""rf_clf"": 1.5, ""lgb_reg"": 1.3, ""xgb_clf"": 0.65}",24,13.166666666666666,316,0.16666666666666666,8.791666666666666,0.24507229502000008,0.041666666666666075,-0.20833333333333393,0.01844195181636743,True
97,"{""xgb_ranker"": 6.0, ""lgbm_ranker"": 1.05, ""rf_clf"": 1.5, ""lgb_reg"": 1.3, ""xgb_clf"": 0.5}",24,13.166666666666666,316,0.16666666666666666,8.833333333333334,0.245058166456714,0.041666666666666075,-0.16666666666666607,0.018427823253081344,True
96,"{""xgb_ranker"": 6.0, ""lgbm_ranker"": 1.05, ""rf_clf"": 1.5, ""lgb_reg"": 1.3, ""xgb_clf"": 0.35}",24,13.166666666666666,316,0.16666666666666666,8.833333333333334,0.24505795782181106,0.041666666666666075,-0.16666666666666607,0.018427614618178406,True
89,"{""xgb_ranker"": 6.0, ""lgbm_ranker"": 1.05, ""rf_clf"": 1.05, ""lgb_reg"": 1.3, ""xgb_clf"": 0.65}",24,13.166666666666666,316,0.16666666666666666,8.875,0.24505783905090286,0.041666666666666075,-0.125,0.018427495847270214,True
103,"{""xgb_ranker"": 6.0, ""lgbm_ranker"": 1.05, ""rf_clf"": 1.95, ""lgb_reg"": 1.0, ""xgb_clf"": 0.5}",24,13.166666666666666,316,0.16666666666666666,8.75,0.2424104961809831,0.041666666666666075,-0.25,0.015780152977350442,True
102,"{""xgb_ranker"": 6.0, ""lgbm_ranker"": 1.05, ""rf_clf"": 1.95, ""lgb_reg"": 1.0, ""xgb_clf"": 0.35}",24,13.166666666666666,316,0.16666666666666666,8.75,0.24241037560759363,0.041666666666666075,-0.25,0.015780032403960975,True
104,"{""xgb_ranker"": 6.0, ""lgbm_ranker"": 1.05, ""rf_clf"": 1.95, ""lgb_reg"": 1.0, ""xgb_clf"": 0.65}",24,13.166666666666666,316,0.16666666666666666,8.666666666666666,0.24239830585430902,0.041666666666666075,-0.3333333333333339,0.01576796265067637,True
134,"{""xgb_ranker"": 6.0, ""lgbm_ranker"": 1.5, ""rf_clf"": 1.95, ""lgb_reg"": 1.3, ""xgb_clf"": 0.65}",24,13.166666666666666,316,0.16666666666666666,9.0,0.240464702209481,0.041666666666666075,0.0,0.01383435900584834,True
112,"{""xgb_ranker"": 6.0, ""lgbm_ranker"": 1.5, ""rf_clf"": 1.05, ""lgb_reg"": 1.0, ""xgb_clf"": 0.5}",24,13.125,315,0.16666666666666666,9.0,0.2267407589191547,0.0,0.0,0.00011041571552206086,True
120,"{""xgb_ranker"": 6.0, ""lgbm_ranker"": 1.5, ""rf_clf"": 1.5, ""lgb_reg"": 1.0, ""xgb_clf"": 0.35}",24,13.125,315,0.16666666666666666,9.0,0.22664270720569346,0.0,0.0,1.2364002060810675e-05,True
240,"{""xgb_ranker"": 7.8, ""lgbm_ranker"": 1.95, ""rf_clf"": 1.95, ""lgb_reg"": 1.3, ""xgb_clf"": 0.35}",24,13.125,315,0.16666666666666666,9.0,0.22664270720569346,0.0,0.0,1.2364002060810675e-05,True
241,"{""xgb_ranker"": 7.8, ""lgbm_ranker"": 1.95, ""rf_clf"": 1.95, ""lgb_reg"": 1.3, ""xgb_clf"": 0.5}",24,13.125,315,0.16666666666666666,9.0,0.22664270720569346,0.0,0.0,1.2364002060810675e-05,True
233,"{""xgb_ranker"": 7.8, ""lgbm_ranker"": 1.95, ""rf_clf"": 1.5, ""lgb_reg"": 1.3, ""xgb_clf"": 0.65}",24,13.125,315,0.16666666666666666,9.0,0.22663162273391266,0.0,0.0,1.2795302800072683e-06,True
232,"{""xgb_ranker"": 7.8, ""lgbm_ranker"": 1.95, ""rf_clf"": 1.5, ""lgb_reg"": 1.3, ""xgb_clf"": 0.5}",24,13.125,315,0.16666666666666666,9.0,0.22663034395822543,0.0,0.0,7.545927771523964e-10,True
0,"{""xgb_ranker"": 4.2, ""lgbm_ranker"": 1.05, ""rf_clf"": 1.05, ""lgb_reg"": 0.7, ""xgb_clf"": 0.35}",24,13.125,315,0.16666666666666666,9.0,0.22663034320363265,0.0,0.0,0.0,True
121,"{""xgb_ranker"": 6.0, ""lgbm_ranker"": 1.5, ""rf_clf"": 1.5, ""lgb_reg"": 1.0, ""xgb_clf"": 0.5}",24,13.125,315,0.16666666666666666,9.0,0.22663034320363265,0.0,0.0,0.0,True
242,"{""xgb_ranker"": 7.8, ""lgbm_ranker"": 1.95, ""rf_clf"": 1.95, ""lgb_reg"": 1.3, ""xgb_clf"": 0.65}",24,13.125,315,0.16666666666666666,9.0,0.22663034320363265,0.0,0.0,0.0,True
113,"{""xgb_ranker"": 6.0, ""lgbm_ranker"": 1.5, ""rf_clf"": 1.05, ""lgb_reg"": 1.0, ""xgb_clf"": 0.65}",24,13.125,315,0.16666666666666666,9.0,0.22650701746884272,0.0,0.0,-0.0001233257347899308,True
122,"{""xgb_ranker"": 6.0, ""lgbm_ranker"": 1.5, ""rf_clf"": 1.5, ""lgb_reg"": 1.0, ""xgb_clf"": 0.65}",24,13.125,315,0.16666666666666666,9.0,0.22650701671425,0.0,0.0,-0.00012332648938265245,True
62,"{""xgb_ranker"": 4.2, ""lgbm_ranker"": 1.95, ""rf_clf"": 1.05, ""lgb_reg"": 1.3, ""xgb_clf"": 0.65}",24,13.583333333333334,326,0.125,9.166666666666666,0.22382407222431888,0.4583333333333339,0.16666666666666607,-0.0028062709793137686,False
