cv_year,train_start,train_end,round,stage,model,picked,actual_pos,fantasy_pts
2021,2017,2020,13,MID,xgb_ranker,stroll,12,15
2021,2017,2020,13,MID,lgb_reg,giovinazzi,14,10
2021,2017,2020,13,MID,lgbm_ranker,giovinazzi,14,10
2021,2017,2020,13,MID,ensemble,ricciardo,11,18
2021,2017,2020,14,MID,ridge,sainz,6,10
2021,2017,2020,14,MID,rf_reg,sainz,6,10
2021,2017,2020,14,MID,rf_clf,vettel,12,15
2021,2017,2020,14,MID,xgb_reg,vettel,12,15
2021,2017,2020,14,MID,xgb_clf,stroll,7,12
2021,2017,2020,14,MID,xgb_ranker,giovinazzi,13,12
2021,2017,2020,14,MID,lgb_reg,alonso,8,15
2021,2017,2020,14,MID,lgbm_ranker,kubica,14,10
2021,2017,2020,14,MID,ensemble,alonso,8,15
2021,2017,2020,15,MID,ridge,ocon,14,10
2021,2017,2020,15,MID,rf_reg,leclerc,15,8
2021,2017,2020,15,MID,rf_clf,stroll,11,18
2021,2017,2020,15,MID,xgb_reg,gasly,13,12
2021,2017,2020,15,MID,xgb_clf,stroll,11,18
2021,2017,2020,15,MID,xgb_ranker,stroll,11,18
2021,2017,2020,15,MID,lgb_reg,gasly,13,12
2021,2017,2020,15,MID,lgbm_ranker,ricciardo,4,6
2021,2017,2020,15,MID,ensemble,gasly,13,12
2021,2017,2020,16,LATE,ridge,ocon,10,25
2021,2017,2020,16,LATE,rf_reg,ocon,10,25
2021,2017,2020,16,LATE,rf_clf,tsunoda,14,10
2021,2017,2020,16,LATE,xgb_reg,vettel,18,2
2021,2017,2020,16,LATE,xgb_clf,tsunoda,14,10
2021,2017,2020,16,LATE,xgb_ranker,stroll,9,18
2021,2017,2020,16,LATE,lgb_reg,stroll,9,18
2021,2017,2020,16,LATE,lgbm_ranker,tsunoda,14,10
2021,2017,2020,16,LATE,ensemble,stroll,9,18
2021,2017,2020,17,LATE,ridge,alonso,18,2
2021,2017,2020,17,LATE,rf_reg,gasly,20,0
2021,2017,2020,17,LATE,rf_clf,tsunoda,9,18
2021,2017,2020,17,LATE,xgb_reg,ocon,19,1
2021,2017,2020,17,LATE,xgb_clf,tsunoda,9,18
2021,2017,2020,17,LATE,xgb_ranker,raikkonen,13,12
2021,2017,2020,17,LATE,lgb_reg,ricciardo,5,8
2021,2017,2020,17,LATE,lgbm_ranker,tsunoda,9,18
2021,2017,2020,17,LATE,ensemble,tsunoda,9,18
2021,2017,2020,18,LATE,ridge,norris,10,25
2021,2017,2020,18,LATE,rf_reg,tsunoda,20,0
2021,2017,2020,18,LATE,rf_clf,tsunoda,20,0
2021,2017,2020,18,LATE,xgb_reg,gasly,4,6
2021,2017,2020,18,LATE,xgb_clf,tsunoda,20,0
2021,2017,2020,18,LATE,xgb_ranker,norris,10,25
2021,2017,2020,18,LATE,lgb_reg,gasly,4,6
2021,2017,2020,18,LATE,lgbm_ranker,norris,10,25
2021,2017,2020,18,LATE,ensemble,norris,10,25
2021,2017,2020,19,LATE,ridge,gasly,7,12
2021,2017,2020,19,LATE,rf_reg,gasly,7,12
2021,2017,2020,19,LATE,rf_clf,stroll,20,0
2021,2017,2020,19,LATE,xgb_reg,gasly,7,12
2021,2017,2020,19,LATE,xgb_clf,tsunoda,15,8
2021,2017,2020,19,LATE,xgb_ranker,vettel,11,18
2021,2017,2020,19,LATE,lgb_reg,perez,4,6
2021,2017,2020,19,LATE,lgbm_ranker,stroll,20,0
2021,2017,2020,19,LATE,ensemble,alonso,9,18
2021,2017,2020,20,LATE,ridge,tsunoda,13,12
2021,2017,2020,20,LATE,rf_reg,vettel,10,25
2021,2017,2020,20,LATE,rf_clf,stroll,6,10
2021,2017,2020,20,LATE,xgb_reg,ricciardo,12,15
2021,2017,2020,20,LATE,xgb_clf,stroll,6,10
2021,2017,2020,20,LATE,xgb_ranker,ricciardo,12,15
2021,2017,2020,20,LATE,lgb_reg,ocon,5,8
2021,2017,2020,20,LATE,lgbm_ranker,ricciardo,12,15
2021,2017,2020,20,LATE,ensemble,tsunoda,13,12
2021,2017,2020,21,LATE,ridge,sainz,8,15
2021,2017,2020,21,LATE,rf_reg,tsunoda,14,10
2021,2017,2020,21,LATE,rf_clf,raikkonen,15,8
2021,2017,2020,21,LATE,xgb_reg,perez,17,4
2021,2017,2020,21,LATE,xgb_clf,raikkonen,15,8
2021,2017,2020,21,LATE,xgb_ranker,raikkonen,15,8
2021,2017,2020,21,LATE,lgb_reg,perez,17,4
2021,2017,2020,21,LATE,lgbm_ranker,alonso,13,12
2021,2017,2020,21,LATE,ensemble,tsunoda,14,10
2021,2017,2020,22,LATE,ridge,ricciardo,12,15
2021,2017,2020,22,LATE,rf_reg,ocon,9,18
2021,2017,2020,22,LATE,rf_clf,stroll,13,12
2021,2017,2020,22,LATE,xgb_reg,tsunoda,4,6
2021,2017,2020,22,LATE,xgb_clf,gasly,5,8
2021,2017,2020,22,LATE,xgb_ranker,gasly,5,8
2021,2017,2020,22,LATE,lgb_reg,tsunoda,4,6
2021,2017,2020,22,LATE,lgbm_ranker,gasly,5,8
2021,2017,2020,22,LATE,ensemble,tsunoda,4,6
