cv_year,train_start,train_end,round,stage,model,picked,actual_pos,fantasy_pts
2019,2015,2018,11,MID,xgb_ranker,kevin_magnussen,8,15
2019,2015,2018,11,MID,lgb_reg,giovinazzi,13,12
2019,2015,2018,11,MID,lgbm_ranker,kevin_magnussen,8,15
2019,2015,2018,11,MID,ensemble,kevin_magnussen,8,15
2019,2015,2018,12,MID,ridge,sainz,5,8
2019,2015,2018,12,MID,rf_reg,sainz,5,8
2019,2015,2018,12,MID,rf_clf,sainz,5,8
2019,2015,2018,12,MID,xgb_reg,vettel,3,4
2019,2015,2018,12,MID,xgb_clf,kvyat,15,8
2019,2015,2018,12,MID,xgb_ranker,sainz,5,8
2019,2015,2018,12,MID,lgb_reg,kvyat,15,8
2019,2015,2018,12,MID,lgbm_ranker,sainz,5,8
2019,2015,2018,12,MID,ensemble,sainz,5,8
2019,2015,2018,13,MID,ridge,ricciardo,14,10
2019,2015,2018,13,MID,rf_reg,hulkenberg,8,15
2019,2015,2018,13,MID,rf_clf,norris,11,18
2019,2015,2018,13,MID,xgb_reg,hulkenberg,8,15
2019,2015,2018,13,MID,xgb_clf,kevin_magnussen,12,15
2019,2015,2018,13,MID,xgb_ranker,kevin_magnussen,12,15
2019,2015,2018,13,MID,lgb_reg,ricciardo,14,10
2019,2015,2018,13,MID,lgbm_ranker,stroll,10,25
2019,2015,2018,13,MID,ensemble,kevin_magnussen,12,15
2019,2015,2018,14,MID,ridge,hulkenberg,5,8
2019,2015,2018,14,MID,rf_reg,albon,6,10
2019,2015,2018,14,MID,rf_clf,raikkonen,15,8
2019,2015,2018,14,MID,xgb_reg,stroll,12,15
2019,2015,2018,14,MID,xgb_clf,kevin_magnussen,18,2
2019,2015,2018,14,MID,xgb_ranker,albon,6,10
2019,2015,2018,14,MID,lgb_reg,stroll,12,15
2019,2015,2018,14,MID,lgbm_ranker,albon,6,10
2019,2015,2018,14,MID,ensemble,albon,6,10
2019,2015,2018,15,MID,ridge,hulkenberg,9,18
2019,2015,2018,15,MID,rf_reg,sainz,12,15
2019,2015,2018,15,MID,rf_clf,giovinazzi,10,25
2019,2015,2018,15,MID,xgb_reg,giovinazzi,10,25
2019,2015,2018,15,MID,xgb_clf,gasly,8,15
2019,2015,2018,15,MID,xgb_ranker,kvyat,15,8
2019,2015,2018,15,MID,lgb_reg,gasly,8,15
2019,2015,2018,15,MID,lgbm_ranker,grosjean,11,18
2019,2015,2018,15,MID,ensemble,kvyat,15,8
2019,2015,2018,16,LATE,ridge,perez,7,12
2019,2015,2018,16,LATE,rf_reg,grosjean,20,0
2019,2015,2018,16,LATE,rf_clf,giovinazzi,15,8
2019,2015,2018,16,LATE,xgb_reg,hulkenberg,10,25
2019,2015,2018,16,LATE,xgb_clf,ricciardo,19,1
2019,2015,2018,16,LATE,xgb_ranker,kevin_magnussen,9,18
2019,2015,2018,16,LATE,lgb_reg,hulkenberg,10,25
2019,2015,2018,16,LATE,lgbm_ranker,grosjean,20,0
2019,2015,2018,16,LATE,ensemble,ricciardo,19,1
2019,2015,2018,17,LATE,ridge,norris,11,18
2019,2015,2018,17,LATE,rf_reg,norris,11,18
2019,2015,2018,17,LATE,rf_clf,norris,11,18
2019,2015,2018,17,LATE,xgb_reg,norris,11,18
2019,2015,2018,17,LATE,xgb_clf,stroll,9,18
2019,2015,2018,17,LATE,xgb_ranker,grosjean,13,12
2019,2015,2018,17,LATE,lgb_reg,norris,11,18
2019,2015,2018,17,LATE,lgbm_ranker,grosjean,13,12
2019,2015,2018,17,LATE,ensemble,norris,11,18
2019,2015,2018,18,LATE,ridge,norris,20,0
2019,2015,2018,18,LATE,rf_reg,kvyat,11,18
2019,2015,2018,18,LATE,rf_clf,norris,20,0
2019,2015,2018,18,LATE,xgb_reg,norris,20,0
2019,2015,2018,18,LATE,xgb_clf,raikkonen,19,1
2019,2015,2018,18,LATE,xgb_ranker,ricciardo,8,15
2019,2015,2018,18,LATE,lgb_reg,norris,20,0
2019,2015,2018,18,LATE,lgbm_ranker,kvyat,11,18
2019,2015,2018,18,LATE,ensemble,norris,20,0
2019,2015,2018,19,LATE,ridge,sainz,8,15
2019,2015,2018,19,LATE,rf_reg,norris,7,12
2019,2015,2018,19,LATE,rf_clf,kvyat,12,15
2019,2015,2018,19,LATE,xgb_reg,albon,5,8
2019,2015,2018,19,LATE,xgb_clf,raikkonen,11,18
2019,2015,2018,19,LATE,xgb_ranker,ricciardo,6,10
2019,2015,2018,19,LATE,lgb_reg,gasly,16,6
2019,2015,2018,19,LATE,lgbm_ranker,stroll,13,12
2019,2015,2018,19,LATE,ensemble,gasly,16,6
2019,2015,2018,20,LATE,ridge,gasly,2,2
2019,2015,2018,20,LATE,rf_reg,gasly,2,2
2019,2015,2018,20,LATE,rf_clf,norris,8,15
2019,2015,2018,20,LATE,xgb_reg,grosjean,13,12
2019,2015,2018,20,LATE,xgb_clf,giovinazzi,5,8
2019,2015,2018,20,LATE,xgb_ranker,stroll,19,1
2019,2015,2018,20,LATE,lgb_reg,grosjean,13,12
2019,2015,2018,20,LATE,lgbm_ranker,stroll,19,1
2019,2015,2018,20,LATE,ensemble,ricciardo,6,10
2019,2015,2018,21,LATE,ridge,gasly,18,2
2019,2015,2018,21,LATE,rf_reg,ricciardo,11,18
2019,2015,2018,21,LATE,rf_clf,perez,7,12
2019,2015,2018,21,LATE,xgb_reg,sainz,10,25
2019,2015,2018,21,LATE,xgb_clf,perez,7,12
2019,2015,2018,21,LATE,xgb_ranker,perez,7,12
2019,2015,2018,21,LATE,lgb_reg,kvyat,9,18
2019,2015,2018,21,LATE,lgbm_ranker,perez,7,12
2019,2015,2018,21,LATE,ensemble,perez,7,12
