cv_year,train_start,train_end,round,model,picked,actual_pos,fantasy_pts
2025,2021,2024,5,xgb_clf,gasly,20,0
2025,2021,2024,5,xgb_ranker,albon,9,18
2025,2021,2024,5,lgb_reg,norris,4,6
2025,2021,2024,5,lgbm_ranker,albon,9,18
2025,2021,2024,5,ensemble,albon,9,18
2025,2021,2024,6,ridge,hamilton,8,15
2025,2021,2024,6,rf_reg,ocon,12,15
2025,2021,2024,6,rf_clf,hadjar,11,18
2025,2021,2024,6,xgb_reg,albon,5,8
2025,2021,2024,6,xgb_clf,hamilton,8,15
2025,2021,2024,6,xgb_ranker,alonso,15,8
2025,2021,2024,6,lgb_reg,tsunoda,10,25
2025,2021,2024,6,lgbm_ranker,hamilton,8,15
2025,2021,2024,6,ensemble,tsunoda,10,25
2025,2021,2024,7,ridge,hamilton,4,6
2025,2021,2024,7,rf_reg,alonso,11,18
2025,2021,2024,7,rf_clf,hadjar,9,18
2025,2021,2024,7,xgb_reg,alonso,11,18
2025,2021,2024,7,xgb_clf,hadjar,9,18
2025,2021,2024,7,xgb_ranker,lawson,14,10
2025,2021,2024,7,lgb_reg,hadjar,9,18
2025,2021,2024,7,lgbm_ranker,antonelli,19,1
2025,2021,2024,7,ensemble,stroll,15,8
2025,2021,2024,8,ridge,hadjar,6,10
2025,2021,2024,8,rf_reg,alonso,19,1
2025,2021,2024,8,rf_clf,hadjar,6,10
2025,2021,2024,8,xgb_reg,albon,9,18
2025,2021,2024,8,xgb_clf,sainz,10,25
2025,2021,2024,8,xgb_ranker,antonelli,18,2
2025,2021,2024,8,lgb_reg,albon,9,18
2025,2021,2024,8,lgbm_ranker,antonelli,18,2
2025,2021,2024,8,ensemble,albon,9,18
2025,2021,2024,9,ridge,gasly,8,15
2025,2021,2024,9,rf_reg,albon,19,1
2025,2021,2024,9,rf_clf,hadjar,7,12
2025,2021,2024,9,xgb_reg,gasly,8,15
2025,2021,2024,9,xgb_clf,albon,19,1
2025,2021,2024,9,xgb_ranker,albon,19,1
2025,2021,2024,9,lgb_reg,leclerc,3,4
2025,2021,2024,9,lgbm_ranker,albon,19,1
2025,2021,2024,9,ensemble,hadjar,7,12
2025,2021,2024,10,ridge,alonso,7,12
2025,2021,2024,10,rf_reg,alonso,7,12
2025,2021,2024,10,rf_clf,hadjar,16,6
2025,2021,2024,10,xgb_reg,alonso,7,12
2025,2021,2024,10,xgb_clf,hadjar,16,6
2025,2021,2024,10,xgb_ranker,bearman,11,18
2025,2021,2024,10,lgb_reg,norris,18,2
2025,2021,2024,10,lgbm_ranker,hadjar,16,6
2025,2021,2024,10,ensemble,alonso,7,12
2025,2021,2024,11,ridge,lawson,6,10
2025,2021,2024,11,rf_reg,lawson,6,10
2025,2021,2024,11,rf_clf,hadjar,12,15
2025,2021,2024,11,xgb_reg,piastri,2,2
2025,2021,2024,11,xgb_clf,hadjar,12,15
2025,2021,2024,11,xgb_ranker,lawson,6,10
2025,2021,2024,11,lgb_reg,piastri,2,2
2025,2021,2024,11,lgbm_ranker,lawson,6,10
2025,2021,2024,11,ensemble,lawson,6,10
2025,2021,2024,12,ridge,bearman,11,18
2025,2021,2024,12,rf_reg,bearman,11,18
2025,2021,2024,12,rf_clf,bearman,11,18
2025,2021,2024,12,xgb_reg,bearman,11,18
2025,2021,2024,12,xgb_clf,bearman,11,18
2025,2021,2024,12,xgb_ranker,tsunoda,15,8
2025,2021,2024,12,lgb_reg,sainz,12,15
2025,2021,2024,12,lgbm_ranker,bearman,11,18
2025,2021,2024,12,ensemble,bearman,11,18
2025,2021,2024,13,ridge,tsunoda,13,12
2025,2021,2024,13,rf_reg,antonelli,16,6
2025,2021,2024,13,rf_clf,ocon,15,8
2025,2021,2024,13,xgb_reg,ocon,15,8
2025,2021,2024,13,xgb_clf,ocon,15,8
2025,2021,2024,13,xgb_ranker,ocon,15,8
2025,2021,2024,13,lgb_reg,lawson,8,15
2025,2021,2024,13,lgbm_ranker,ocon,15,8
2025,2021,2024,13,ensemble,ocon,15,8
2025,2021,2024,14,ridge,stroll,7,12
2025,2021,2024,14,rf_reg,antonelli,10,25
2025,2021,2024,14,rf_clf,bearman,20,0
2025,2021,2024,14,xgb_reg,alonso,5,8
2025,2021,2024,14,xgb_clf,bortoleto,6,10
2025,2021,2024,14,xgb_ranker,tsunoda,17,4
2025,2021,2024,14,lgb_reg,lawson,8,15
2025,2021,2024,14,lgbm_ranker,lawson,8,15
2025,2021,2024,14,ensemble,lawson,8,15
2025,2021,2024,15,ridge,lawson,12,15
2025,2021,2024,15,rf_reg,sainz,13,12
2025,2021,2024,15,rf_clf,alonso,8,15
2025,2021,2024,15,xgb_reg,hadjar,3,4
2025,2021,2024,15,xgb_clf,lawson,12,15
2025,2021,2024,15,xgb_ranker,bortoleto,15,8
2025,2021,2024,15,lgb_reg,hadjar,3,4
2025,2021,2024,15,lgbm_ranker,bortoleto,15,8
2025,2021,2024,15,ensemble,lawson,12,15
2025,2021,2024,16,ridge,alonso,19,1
2025,2021,2024,16,rf_reg,alonso,19,1
2025,2021,2024,16,rf_clf,albon,7,12
2025,2021,2024,16,xgb_reg,alonso,19,1
2025,2021,2024,16,xgb_clf,bortoleto,8,15
2025,2021,2024,16,xgb_ranker,bearman,12,15
2025,2021,2024,16,lgb_reg,alonso,19,1
2025,2021,2024,16,lgbm_ranker,bortoleto,8,15
2025,2021,2024,16,ensemble,alonso,19,1
2025,2021,2024,17,ridge,tsunoda,6,10
2025,2021,2024,17,rf_reg,hadjar,10,25
2025,2021,2024,17,rf_clf,bortoleto,11,18
2025,2021,2024,17,xgb_reg,hamilton,8,15
2025,2021,2024,17,xgb_clf,alonso,15,8
2025,2021,2024,17,xgb_ranker,stroll,17,4
2025,2021,2024,17,lgb_reg,sainz,3,4
2025,2021,2024,17,lgbm_ranker,tsunoda,6,10
2025,2021,2024,17,ensemble,hadjar,10,25
2025,2021,2024,18,ridge,hadjar,11,18
2025,2021,2024,18,rf_reg,hadjar,11,18
2025,2021,2024,18,rf_clf,bearman,9,18
2025,2021,2024,18,xgb_reg,lawson,15,8
2025,2021,2024,18,xgb_clf,bearman,9,18
2025,2021,2024,18,xgb_ranker,bortoleto,17,4
2025,2021,2024,18,lgb_reg,lawson,15,8
2025,2021,2024,18,lgbm_ranker,lawson,15,8
2025,2021,2024,18,ensemble,hadjar,11,18
2025,2021,2024,19,ridge,bearman,9,18
2025,2021,2024,19,rf_reg,sainz,20,0
2025,2021,2024,19,rf_clf,bearman,9,18
2025,2021,2024,19,xgb_reg,max_verstappen,1,1
2025,2021,2024,19,xgb_clf,hadjar,16,6
2025,2021,2024,19,xgb_ranker,hadjar,16,6
2025,2021,2024,19,lgb_reg,bearman,9,18
2025,2021,2024,19,lgbm_ranker,hadjar,16,6
2025,2021,2024,19,ensemble,bearman,9,18
2025,2021,2024,20,ridge,sainz,17,4
2025,2021,2024,20,rf_reg,sainz,17,4
2025,2021,2024,20,rf_clf,bearman,4,6
2025,2021,2024,20,xgb_reg,tsunoda,11,18
2025,2021,2024,20,xgb_clf,hadjar,13,12
2025,2021,2024,20,xgb_ranker,ocon,9,18
2025,2021,2024,20,lgb_reg,sainz,17,4
2025,2021,2024,20,lgbm_ranker,ocon,9,18
2025,2021,2024,20,ensemble,hadjar,13,12
2025,2021,2024,21,ridge,hadjar,8,15
2025,2021,2024,21,rf_reg,lawson,7,12
2025,2021,2024,21,rf_clf,alonso,14,10
2025,2021,2024,21,xgb_reg,bearman,6,10
2025,2021,2024,21,xgb_clf,hamilton,18,2
2025,2021,2024,21,xgb_ranker,sainz,13,12
2025,2021,2024,21,lgb_reg,bearman,6,10
2025,2021,2024,21,lgbm_ranker,hamilton,18,2
2025,2021,2024,21,ensemble,hamilton,18,2
2025,2021,2024,22,ridge,lawson,14,10
2025,2021,2024,22,rf_reg,lawson,14,10
2025,2021,2024,22,rf_clf,hadjar,6,10
2025,2021,2024,22,xgb_reg,antonelli,3,4
2025,2021,2024,22,xgb_clf,antonelli,3,4
2025,2021,2024,22,xgb_ranker,bearman,10,25
2025,2021,2024,22,lgb_reg,hamilton,8,15
2025,2021,2024,22,lgbm_ranker,hamilton,8,15
2025,2021,2024,22,ensemble,hadjar,6,10
2025,2021,2024,23,ridge,sainz,3,4
2025,2021,2024,23,rf_reg,sainz,3,4
2025,2021,2024,23,rf_clf,bearman,19,1
2025,2021,2024,23,xgb_reg,leclerc,8,15
2025,2021,2024,23,xgb_clf,bearman,19,1
2025,2021,2024,23,xgb_ranker,hamilton,12,15
2025,2021,2024,23,lgb_reg,lawson,9,18
2025,2021,2024,23,lgbm_ranker,bearman,19,1
2025,2021,2024,23,ensemble,alonso,7,12
2025,2021,2024,24,ridge,antonelli,15,8
2025,2021,2024,24,rf_reg,hamilton,8,15
2025,2021,2024,24,rf_clf,sainz,13,12
2025,2021,2024,24,xgb_reg,antonelli,15,8
2025,2021,2024,24,xgb_clf,bearman,12,15
2025,2021,2024,24,xgb_ranker,ocon,7,12
2025,2021,2024,24,lgb_reg,sainz,13,12
2025,2021,2024,24,lgbm_ranker,alonso,6,10
2025,2021,2024,24,ensemble,ocon,7,12
