cv_year,train_start,train_end,round,model,picked,actual_pos,fantasy_pts
2022,2018,2021,7,ensemble,vettel,10,25
2022,2018,2021,8,ridge,alonso,7,12
2022,2018,2021,8,rf_reg,alonso,7,12
2022,2018,2021,8,rf_clf,ocon,10,25
2022,2018,2021,8,xgb_reg,gasly,5,8
2022,2018,2021,8,xgb_clf,ricciardo,8,15
2022,2018,2021,8,xgb_ranker,ricciardo,8,15
2022,2018,2021,8,lgb_reg,ricciardo,8,15
2022,2018,2021,8,lgbm_ranker,stroll,16,6
2022,2018,2021,8,ensemble,alonso,7,12
2022,2018,2021,9,ridge,bottas,7,12
2022,2018,2021,9,rf_reg,kevin_magnussen,17,4
2022,2018,2021,9,rf_clf,ocon,6,10
2022,2018,2021,9,xgb_reg,gasly,14,10
2022,2018,2021,9,xgb_clf,zhou,8,15
2022,2018,2021,9,xgb_ranker,zhou,8,15
2022,2018,2021,9,lgb_reg,ricciardo,11,18
2022,2018,2021,9,lgbm_ranker,zhou,8,15
2022,2018,2021,9,ensemble,ricciardo,11,18
2022,2018,2021,10,ridge,alonso,5,8
2022,2018,2021,10,rf_reg,bottas,17,4
2022,2018,2021,10,rf_clf,bottas,17,4
2022,2018,2021,10,xgb_reg,gasly,16,6
2022,2018,2021,10,xgb_clf,ocon,15,8
2022,2018,2021,10,xgb_ranker,zhou,19,1
2022,2018,2021,10,lgb_reg,alonso,5,8
2022,2018,2021,10,lgbm_ranker,zhou,19,1
2022,2018,2021,10,ensemble,alonso,5,8
2022,2018,2021,11,ridge,perez,20,0
2022,2018,2021,11,rf_reg,kevin_magnussen,8,15
2022,2018,2021,11,rf_clf,bottas,11,18
2022,2018,2021,11,xgb_reg,kevin_magnussen,8,15
2022,2018,2021,11,xgb_clf,kevin_magnussen,8,15
2022,2018,2021,11,xgb_ranker,gasly,15,8
2022,2018,2021,11,lgb_reg,mick_schumacher,6,10
2022,2018,2021,11,lgbm_ranker,gasly,15,8
2022,2018,2021,11,ensemble,gasly,15,8
2022,2018,2021,12,ridge,ricciardo,9,18
2022,2018,2021,12,rf_reg,alonso,6,10
2022,2018,2021,12,rf_clf,ricciardo,9,18
2022,2018,2021,12,xgb_reg,ricciardo,9,18
2022,2018,2021,12,xgb_clf,ricciardo,9,18
2022,2018,2021,12,xgb_ranker,tsunoda,20,0
2022,2018,2021,12,lgb_reg,bottas,14,10
2022,2018,2021,12,lgbm_ranker,vettel,11,18
2022,2018,2021,12,ensemble,ricciardo,9,18
2022,2018,2021,13,ridge,perez,5,8
2022,2018,2021,13,rf_reg,bottas,20,0
2022,2018,2021,13,rf_clf,zhou,13,12
2022,2018,2021,13,xgb_reg,max_verstappen,1,1
2022,2018,2021,13,xgb_clf,zhou,13,12
2022,2018,2021,13,xgb_ranker,kevin_magnussen,16,6
2022,2018,2021,13,lgb_reg,max_verstappen,1,1
2022,2018,2021,13,lgbm_ranker,kevin_magnussen,16,6
2022,2018,2021,13,ensemble,bottas,20,0
2022,2018,2021,14,ridge,norris,12,15
2022,2018,2021,14,rf_reg,ricciardo,15,8
2022,2018,2021,14,rf_clf,ricciardo,15,8
2022,2018,2021,14,xgb_reg,hamilton,20,0
2022,2018,2021,14,xgb_clf,norris,12,15
2022,2018,2021,14,xgb_ranker,norris,12,15
2022,2018,2021,14,lgb_reg,hamilton,20,0
2022,2018,2021,14,lgbm_ranker,norris,12,15
2022,2018,2021,14,ensemble,norris,12,15
2022,2018,2021,15,ridge,alonso,6,10
2022,2018,2021,15,rf_reg,ocon,9,18
2022,2018,2021,15,rf_clf,tsunoda,20,0
2022,2018,2021,15,xgb_reg,tsunoda,20,0
2022,2018,2021,15,xgb_clf,tsunoda,20,0
2022,2018,2021,15,xgb_ranker,tsunoda,20,0
2022,2018,2021,15,lgb_reg,ocon,9,18
2022,2018,2021,15,lgbm_ranker,tsunoda,20,0
2022,2018,2021,15,ensemble,alonso,6,10
2022,2018,2021,16,ridge,ricciardo,17,4
2022,2018,2021,16,rf_reg,ricciardo,17,4
2022,2018,2021,16,rf_clf,bottas,13,12
2022,2018,2021,16,xgb_reg,bottas,13,12
2022,2018,2021,16,xgb_clf,alonso,19,1
2022,2018,2021,16,xgb_ranker,ocon,11,18
2022,2018,2021,16,lgb_reg,bottas,13,12
2022,2018,2021,16,lgbm_ranker,tsunoda,14,10
2022,2018,2021,16,ensemble,alonso,19,1
2022,2018,2021,17,ridge,gasly,10,25
2022,2018,2021,17,rf_reg,gasly,10,25
2022,2018,2021,17,rf_clf,tsunoda,15,8
2022,2018,2021,17,xgb_reg,norris,4,6
2022,2018,2021,17,xgb_clf,tsunoda,15,8
2022,2018,2021,17,xgb_ranker,tsunoda,15,8
2022,2018,2021,17,lgb_reg,bottas,11,18
2022,2018,2021,17,lgbm_ranker,russell,14,10
2022,2018,2021,17,ensemble,gasly,10,25
2022,2018,2021,18,ridge,bottas,15,8
2022,2018,2021,18,rf_reg,norris,10,25
2022,2018,2021,18,rf_clf,ricciardo,11,18
2022,2018,2021,18,xgb_reg,ricciardo,11,18
2022,2018,2021,18,xgb_clf,norris,10,25
2022,2018,2021,18,xgb_ranker,zhou,16,6
2022,2018,2021,18,lgb_reg,ricciardo,11,18
2022,2018,2021,18,lgbm_ranker,zhou,16,6
2022,2018,2021,18,ensemble,norris,10,25
2022,2018,2021,19,ridge,bottas,19,1
2022,2018,2021,19,rf_reg,bottas,19,1
2022,2018,2021,19,rf_clf,vettel,8,15
2022,2018,2021,19,xgb_reg,alonso,7,12
2022,2018,2021,19,xgb_clf,zhou,12,15
2022,2018,2021,19,xgb_ranker,zhou,12,15
2022,2018,2021,19,lgb_reg,ricciardo,16,6
2022,2018,2021,19,lgbm_ranker,zhou,12,15
2022,2018,2021,19,ensemble,bottas,19,1
2022,2018,2021,20,ridge,ocon,8,15
2022,2018,2021,20,rf_reg,alonso,19,1
2022,2018,2021,20,rf_clf,ricciardo,7,12
2022,2018,2021,20,xgb_reg,ricciardo,7,12
2022,2018,2021,20,xgb_clf,norris,9,18
2022,2018,2021,20,xgb_ranker,norris,9,18
2022,2018,2021,20,lgb_reg,alonso,19,1
2022,2018,2021,20,lgbm_ranker,norris,9,18
2022,2018,2021,20,ensemble,ocon,8,15
2022,2018,2021,21,ridge,gasly,14,10
2022,2018,2021,21,rf_reg,kevin_magnussen,19,1
2022,2018,2021,21,rf_clf,ricciardo,20,0
2022,2018,2021,21,xgb_reg,leclerc,4,6
2022,2018,2021,21,xgb_clf,albon,15,8
2022,2018,2021,21,xgb_ranker,albon,15,8
2022,2018,2021,21,lgb_reg,sainz,3,4
2022,2018,2021,21,lgbm_ranker,leclerc,4,6
2022,2018,2021,21,ensemble,gasly,14,10
2022,2018,2021,22,ridge,alonso,20,0
2022,2018,2021,22,rf_reg,vettel,10,25
2022,2018,2021,22,rf_clf,stroll,8,15
2022,2018,2021,22,xgb_reg,ricciardo,9,18
2022,2018,2021,22,xgb_clf,alonso,20,0
2022,2018,2021,22,xgb_ranker,norris,6,10
2022,2018,2021,22,lgb_reg,ricciardo,9,18
2022,2018,2021,22,lgbm_ranker,norris,6,10
2022,2018,2021,22,ensemble,alonso,20,0
