cv_year,train_start,train_end,round,model,picked,actual_pos,fantasy_pts
2021,2017,2020,19,ensemble,ocon,8,15
2021,2017,2020,20,ridge,tsunoda,13,12
2021,2017,2020,20,rf_reg,vettel,10,25
2021,2017,2020,20,rf_clf,ricciardo,12,15
2021,2017,2020,20,xgb_reg,ricciardo,12,15
2021,2017,2020,20,xgb_clf,stroll,6,10
2021,2017,2020,20,xgb_ranker,raikkonen,14,10
2021,2017,2020,20,lgb_reg,sainz,7,12
2021,2017,2020,20,lgbm_ranker,raikkonen,14,10
2021,2017,2020,20,ensemble,vettel,10,25
2021,2017,2020,21,ridge,ocon,4,6
2021,2017,2020,21,rf_reg,tsunoda,14,10
2021,2017,2020,21,rf_clf,tsunoda,14,10
2021,2017,2020,21,xgb_reg,perez,17,4
2021,2017,2020,21,xgb_clf,raikkonen,15,8
2021,2017,2020,21,xgb_ranker,raikkonen,15,8
2021,2017,2020,21,lgb_reg,perez,17,4
2021,2017,2020,21,lgbm_ranker,raikkonen,15,8
2021,2017,2020,21,ensemble,tsunoda,14,10
2021,2017,2020,22,ridge,ricciardo,12,15
2021,2017,2020,22,rf_reg,tsunoda,4,6
2021,2017,2020,22,rf_clf,stroll,13,12
2021,2017,2020,22,xgb_reg,sainz,3,4
2021,2017,2020,22,xgb_clf,gasly,5,8
2021,2017,2020,22,xgb_ranker,gasly,5,8
2021,2017,2020,22,lgb_reg,tsunoda,4,6
2021,2017,2020,22,lgbm_ranker,gasly,5,8
2021,2017,2020,22,ensemble,alonso,8,15
